font,xpr,character,codepoint,glyph_index
JPN00C7,00c7c9f9.xpr,掘,U+6398,1033
JPN00C7,00c7c9f9.xpr,掛,U+639B,1034
JPN00C7,00c7c9f9.xpr,掟,U+639F,1035
JPN00C7,00c7c9f9.xpr,掠,U+63A0,1036
JPN00C7,00c7c9f9.xpr,採,U+63A1,1037
JPN00C7,00c7c9f9.xpr,探,U+63A2,1038
JPN00C7,00c7c9f9.xpr,接,U+63A5,1039
JPN00C7,00c7c9f9.xpr,控,U+63A7,1040
JPN00C7,00c7c9f9.xpr,推,U+63A8,1041
JPN00C7,00c7c9f9.xpr,措,U+63AA,1042
JPN00C7,00c7c9f9.xpr,掲,U+63B2,1043
JPN00C7,00c7c9f9.xpr,掴,U+63B4,1044
JPN00C7,00c7c9f9.xpr,掻,U+63BB,1045
JPN00C7,00c7c9f9.xpr,揃,U+63C3,1046
JPN00C7,00c7c9f9.xpr,揄,U+63C4,1047
JPN00C7,00c7c9f9.xpr,揉,U+63C9,1048
JPN00C7,00c7c9f9.xpr,描,U+63CF,1049
JPN00C7,00c7c9f9.xpr,提,U+63D0,1050
JPN00C7,00c7c9f9.xpr,揚,U+63DA,1051
JPN00C7,00c7c9f9.xpr,換,U+63DB,1052
JPN00C7,00c7c9f9.xpr,握,U+63E1,1053
JPN00C7,00c7c9f9.xpr,揮,U+63EE,1054
JPN00C7,00c7c9f9.xpr,援,U+63F4,1055
JPN00C7,00c7c9f9.xpr,揶,U+63F6,1056
JPN00C7,00c7c9f9.xpr,揺,U+63FA,1057
JPN00C7,00c7c9f9.xpr,損,U+640D,1058
JPN00C7,00c7c9f9.xpr,搬,U+642C,1059
JPN00C7,00c7c9f9.xpr,搭,U+642D,1060
JPN00C7,00c7c9f9.xpr,携,U+643A,1061
JPN00C7,00c7c9f9.xpr,搾,U+643E,1062
JPN00C7,00c7c9f9.xpr,摘,U+6458,1063
JPN00C7,00c7c9f9.xpr,撃,U+6483,1064
JPN00C7,00c7c9f9.xpr,撒,U+6492,1065
JPN00C7,00c7c9f9.xpr,撤,U+64A4,1066
JPN00C7,00c7c9f9.xpr,撫,U+64AB,1067
JPN00C7,00c7c9f9.xpr,播,U+64AD,1068
JPN00C7,00c7c9f9.xpr,撮,U+64AE,1069
JPN00C7,00c7c9f9.xpr,撲,U+64B2,1070
JPN00C7,00c7c9f9.xpr,撹,U+64B9,1071
JPN00C7,00c7c9f9.xpr,操,U+64CD,1072
JPN00C7,00c7c9f9.xpr,擬,U+64EC,1073
JPN00C7,00c7c9f9.xpr,擲,U+64F2,1074
JPN00C7,00c7c9f9.xpr,攪,U+652A,1075
JPN00C7,00c7c9f9.xpr,支,U+652F,1076
JPN00C7,00c7c9f9.xpr,改,U+6539,1077
JPN00C7,00c7c9f9.xpr,攻,U+653B,1078
JPN00C7,00c7c9f9.xpr,放,U+653E,1079
JPN00C7,00c7c9f9.xpr,政,U+653F,1080
JPN00C7,00c7c9f9.xpr,故,U+6545,1081
JPN00C7,00c7c9f9.xpr,敏,U+654F,1082
JPN00C7,00c7c9f9.xpr,救,U+6551,1083
JPN00C7,00c7c9f9.xpr,敗,U+6557,1084
JPN00C7,00c7c9f9.xpr,教,U+6559,1085
JPN00C7,00c7c9f9.xpr,散,U+6563,1086
JPN00C7,00c7c9f9.xpr,敬,U+656C,1087
JPN00C7,00c7c9f9.xpr,数,U+6570,1088
JPN00C7,00c7c9f9.xpr,整,U+6574,1089
JPN00C7,00c7c9f9.xpr,敵,U+6575,1090
JPN00C7,00c7c9f9.xpr,敷,U+6577,1091
JPN00C7,00c7c9f9.xpr,文,U+6587,1092
JPN00C7,00c7c9f9.xpr,斉,U+6589,1093
JPN00C7,00c7c9f9.xpr,斐,U+6590,1094
JPN00C7,00c7c9f9.xpr,料,U+6599,1095
JPN00C7,00c7c9f9.xpr,斥,U+65A5,1096
JPN00C7,00c7c9f9.xpr,斬,U+65AC,1097
JPN00C7,00c7c9f9.xpr,断,U+65AD,1098
JPN00C7,00c7c9f9.xpr,新,U+65B0,1099
JPN00C7,00c7c9f9.xpr,方,U+65B9,1100
JPN00C7,00c7c9f9.xpr,施,U+65BD,1101
JPN00C7,00c7c9f9.xpr,旅,U+65C5,1102
JPN00C7,00c7c9f9.xpr,旋,U+65CB,1103
JPN00C7,00c7c9f9.xpr,族,U+65CF,1104
JPN00C7,00c7c9f9.xpr,旗,U+65D7,1105
JPN00C7,00c7c9f9.xpr,既,U+65E2,1106
JPN00C7,00c7c9f9.xpr,日,U+65E5,1107
JPN00C7,00c7c9f9.xpr,旦,U+65E6,1108
JPN00C7,00c7c9f9.xpr,旧,U+65E7,1109
JPN00C7,00c7c9f9.xpr,旨,U+65E8,1110
JPN00C7,00c7c9f9.xpr,早,U+65E9,1111
JPN00C7,00c7c9f9.xpr,旺,U+65FA,1112
JPN00C7,00c7c9f9.xpr,昆,U+6606,1113
JPN00C7,00c7c9f9.xpr,昇,U+6607,1114
JPN00C7,00c7c9f9.xpr,明,U+660E,1115
JPN00C7,00c7c9f9.xpr,昏,U+660F,1116
JPN00C7,00c7c9f9.xpr,易,U+6613,1117
JPN00C7,00c7c9f9.xpr,昔,U+6614,1118
JPN00C7,00c7c9f9.xpr,星,U+661F,1119
JPN00C7,00c7c9f9.xpr,映,U+6620,1120
JPN00C7,00c7c9f9.xpr,昨,U+6628,1121
JPN00C7,00c7c9f9.xpr,是,U+662F,1122
JPN00C7,00c7c9f9.xpr,昼,U+663C,1123
JPN00C7,00c7c9f9.xpr,時,U+6642,1124
JPN00C7,00c7c9f9.xpr,晒,U+6652,1125
JPN00C7,00c7c9f9.xpr,普,U+666E,1126
JPN00C7,00c7c9f9.xpr,景,U+666F,1127
JPN00C7,00c7c9f9.xpr,晴,U+6674,1128
JPN00C7,00c7c9f9.xpr,晶,U+6676,1129
JPN00C7,00c7c9f9.xpr,智,U+667A,1130
JPN00C7,00c7c9f9.xpr,暁,U+6681,1131
JPN00C7,00c7c9f9.xpr,暇,U+6687,1132
JPN00C7,00c7c9f9.xpr,暑,U+6691,1133
JPN00C7,00c7c9f9.xpr,暖,U+6696,1134
JPN00C7,00c7c9f9.xpr,暗,U+6697,1135
JPN00C7,00c7c9f9.xpr,暮,U+66AE,1136
JPN00C7,00c7c9f9.xpr,暴,U+66B4,1137
JPN00C7,00c7c9f9.xpr,曙,U+66D9,1138
JPN00C7,00c7c9f9.xpr,曜,U+66DC,1139
JPN00C7,00c7c9f9.xpr,曝,U+66DD,1140
JPN00C7,00c7c9f9.xpr,曰,U+66F0,1141
JPN00C7,00c7c9f9.xpr,曲,U+66F2,1142
JPN00C7,00c7c9f9.xpr,更,U+66F4,1143
JPN00C7,00c7c9f9.xpr,書,U+66F8,1144
JPN00C7,00c7c9f9.xpr,替,U+66FF,1145
JPN00C7,00c7c9f9.xpr,最,U+6700,1146
JPN00C7,00c7c9f9.xpr,月,U+6708,1147
JPN00C7,00c7c9f9.xpr,有,U+6709,1148
JPN00C7,00c7c9f9.xpr,服,U+670D,1149
JPN00C7,00c7c9f9.xpr,望,U+671B,1150
JPN00C7,00c7c9f9.xpr,朝,U+671D,1151
JPN00C7,00c7c9f9.xpr,期,U+671F,1152
JPN00C7,00c7c9f9.xpr,朦,U+6726,1153
JPN00C7,00c7c9f9.xpr,朧,U+6727,1154
JPN00C7,00c7c9f9.xpr,木,U+6728,1155
JPN00C7,00c7c9f9.xpr,未,U+672A,1156
JPN00C7,00c7c9f9.xpr,末,U+672B,1157
JPN00C7,00c7c9f9.xpr,本,U+672C,1158
JPN00C7,00c7c9f9.xpr,札,U+672D,1159
JPN00C7,00c7c9f9.xpr,朴,U+6734,1160
JPN00C7,00c7c9f9.xpr,机,U+673A,1161
JPN00C7,00c7c9f9.xpr,朽,U+673D,1162
JPN00C7,00c7c9f9.xpr,杉,U+6749,1163
JPN00C7,00c7c9f9.xpr,材,U+6750,1164
JPN00C7,00c7c9f9.xpr,村,U+6751,1165
JPN00C7,00c7c9f9.xpr,杖,U+6756,1166
JPN00C7,00c7c9f9.xpr,束,U+675F,1167
JPN00C7,00c7c9f9.xpr,条,U+6761,1168
JPN00C7,00c7c9f9.xpr,来,U+6765,1169
JPN00C7,00c7c9f9.xpr,杯,U+676F,1170
JPN00C7,00c7c9f9.xpr,東,U+6771,1171
JPN00C7,00c7c9f9.xpr,杵,U+6775,1172
JPN00C7,00c7c9f9.xpr,松,U+677E,1173
JPN00C7,00c7c9f9.xpr,板,U+677F,1174
JPN00C7,00c7c9f9.xpr,析,U+6790,1175
JPN00C7,00c7c9f9.xpr,枕,U+6795,1176
JPN00C7,00c7c9f9.xpr,林,U+6797,1177
JPN00C7,00c7c9f9.xpr,枚,U+679A,1178
JPN00C7,00c7c9f9.xpr,果,U+679C,1179
JPN00C7,00c7c9f9.xpr,枝,U+679D,1180
JPN00C7,00c7c9f9.xpr,枢,U+67A2,1181
JPN00C7,00c7c9f9.xpr,枯,U+67AF,1182
JPN00C7,00c7c9f9.xpr,架,U+67B6,1183
JPN00C7,00c7c9f9.xpr,柄,U+67C4,1184
JPN00C7,00c7c9f9.xpr,柑,U+67D1,1185
JPN00C7,00c7c9f9.xpr,染,U+67D3,1186
JPN00C7,00c7c9f9.xpr,柔,U+67D4,1187
JPN00C7,00c7c9f9.xpr,柱,U+67F1,1188
JPN00C7,00c7c9f9.xpr,柵,U+67F5,1189
JPN00C7,00c7c9f9.xpr,査,U+67FB,1190
JPN00C7,00c7c9f9.xpr,栄,U+6804,1191
JPN00C7,00c7c9f9.xpr,栓,U+6813,1192
JPN00C7,00c7c9f9.xpr,栗,U+6817,1193
JPN00C7,00c7c9f9.xpr,校,U+6821,1194
JPN00C7,00c7c9f9.xpr,株,U+682A,1195
JPN00C7,00c7c9f9.xpr,核,U+6838,1196
JPN00C7,00c7c9f9.xpr,根,U+6839,1197
JPN00C7,00c7c9f9.xpr,格,U+683C,1198
JPN00C7,00c7c9f9.xpr,栽,U+683D,1199
JPN00C7,00c7c9f9.xpr,案,U+6848,1200
JPN00C7,00c7c9f9.xpr,桟,U+685F,1201
JPN00C7,00c7c9f9.xpr,桶,U+6876,1202
JPN00C7,00c7c9f9.xpr,梁,U+6881,1203
JPN00C7,00c7c9f9.xpr,梯,U+68AF,1204
JPN00C7,00c7c9f9.xpr,械,U+68B0,1205
JPN00C7,00c7c9f9.xpr,梱,U+68B1,1206
JPN00C7,00c7c9f9.xpr,棄,U+68C4,1207
JPN00C7,00c7c9f9.xpr,棒,U+68D2,1208
JPN00C7,00c7c9f9.xpr,棘,U+68D8,1209
JPN00C7,00c7c9f9.xpr,棟,U+68DF,1210
JPN00C7,00c7c9f9.xpr,森,U+68EE,1211
JPN00C7,00c7c9f9.xpr,棲,U+68F2,1212
JPN00C7,00c7c9f9.xpr,棺,U+68FA,1213
JPN00C7,00c7c9f9.xpr,椅,U+6905,1214
JPN00C7,00c7c9f9.xpr,植,U+690D,1215
JPN00C7,00c7c9f9.xpr,検,U+691C,1216
JPN00C7,00c7c9f9.xpr,楠,U+6960,1217
JPN00C7,00c7c9f9.xpr,業,U+696D,1218
JPN00C7,00c7c9f9.xpr,極,U+6975,1219
JPN00C7,00c7c9f9.xpr,楽,U+697D,1220
JPN00C7,00c7c9f9.xpr,概,U+6982,1221
JPN00C7,00c7c9f9.xpr,榴,U+69B4,1222
JPN00C7,00c7c9f9.xpr,構,U+69CB,1223
JPN00C7,00c7c9f9.xpr,槍,U+69CD,1224
JPN00C7,00c7c9f9.xpr,様,U+69D8,1225
JPN00C7,00c7c9f9.xpr,標,U+6A19,1226
JPN00C7,00c7c9f9.xpr,模,U+6A21,1227
JPN00C7,00c7c9f9.xpr,権,U+6A29,1228
JPN00C7,00c7c9f9.xpr,横,U+6A2A,1229
JPN00C7,00c7c9f9.xpr,樹,U+6A39,1230
JPN00C7,00c7c9f9.xpr,橋,U+6A4B,1231
JPN00C7,00c7c9f9.xpr,橘,U+6A58,1232
JPN00C7,00c7c9f9.xpr,機,U+6A5F,1233
JPN00C7,00c7c9f9.xpr,欠,U+6B20,1234
JPN00C7,00c7c9f9.xpr,次,U+6B21,1235
JPN00C7,00c7c9f9.xpr,欧,U+6B27,1236
JPN00C7,00c7c9f9.xpr,欲,U+6B32,1237
JPN00C7,00c7c9f9.xpr,欺,U+6B3A,1238
JPN00C7,00c7c9f9.xpr,歌,U+6B4C,1239
JPN00C7,00c7c9f9.xpr,歓,U+6B53,1240
JPN00C7,00c7c9f9.xpr,止,U+6B62,1241
JPN00C7,00c7c9f9.xpr,正,U+6B63,1242
JPN00C7,00c7c9f9.xpr,武,U+6B66,1243
JPN00C7,00c7c9f9.xpr,歩,U+6B69,1244
JPN00C7,00c7c9f9.xpr,歯,U+6B6F,1245
JPN00C7,00c7c9f9.xpr,歳,U+6B73,1246
JPN00C7,00c7c9f9.xpr,歴,U+6B74,1247
JPN00C7,00c7c9f9.xpr,死,U+6B7B,1248
JPN00C7,00c7c9f9.xpr,殊,U+6B8A,1249
JPN00C7,00c7c9f9.xpr,残,U+6B8B,1250
JPN00C7,00c7c9f9.xpr,殖,U+6B96,1251
JPN00C7,00c7c9f9.xpr,殲,U+6BB2,1252
JPN00C7,00c7c9f9.xpr,殴,U+6BB4,1253
JPN00C7,00c7c9f9.xpr,段,U+6BB5,1254
JPN00C7,00c7c9f9.xpr,殺,U+6BBA,1255
JPN00C7,00c7c9f9.xpr,殿,U+6BBF,1256
JPN00C7,00c7c9f9.xpr,母,U+6BCD,1257
JPN00C7,00c7c9f9.xpr,毎,U+6BCE,1258
JPN00C7,00c7c9f9.xpr,毒,U+6BD2,1259
JPN00C7,00c7c9f9.xpr,比,U+6BD4,1260
JPN00C7,00c7c9f9.xpr,毛,U+6BDB,1261
JPN00C7,00c7c9f9.xpr,民,U+6C11,1262
JPN00C7,00c7c9f9.xpr,気,U+6C17,1263
JPN00C7,00c7c9f9.xpr,水,U+6C34,1264
JPN00C7,00c7c9f9.xpr,氷,U+6C37,1265
JPN00C7,00c7c9f9.xpr,永,U+6C38,1266
JPN00C7,00c7c9f9.xpr,氾,U+6C3E,1267
JPN00C7,00c7c9f9.xpr,汁,U+6C41,1268
JPN00C7,00c7c9f9.xpr,求,U+6C42,1269
JPN00C7,00c7c9f9.xpr,汎,U+6C4E,1270
JPN00C7,00c7c9f9.xpr,汗,U+6C57,1271
JPN00C7,00c7c9f9.xpr,汚,U+6C5A,1272
JPN00C7,00c7c9f9.xpr,池,U+6C60,1273
JPN00C7,00c7c9f9.xpr,汲,U+6C72,1274
JPN00C7,00c7c9f9.xpr,決,U+6C7A,1275
JPN00C7,00c7c9f9.xpr,汽,U+6C7D,1276
JPN00C7,00c7c9f9.xpr,沁,U+6C81,1277
JPN00C7,00c7c9f9.xpr,沈,U+6C88,1278
JPN00C7,00c7c9f9.xpr,沖,U+6C96,1279
JPN00C7,00c7c9f9.xpr,没,U+6CA1,1280
JPN00C7,00c7c9f9.xpr,沢,U+6CA2,1281
JPN00C7,00c7c9f9.xpr,河,U+6CB3,1282
JPN00C7,00c7c9f9.xpr,沸,U+6CB8,1283
JPN00C7,00c7c9f9.xpr,油,U+6CB9,1284
JPN00C7,00c7c9f9.xpr,治,U+6CBB,1285
JPN00C7,00c7c9f9.xpr,沼,U+6CBC,1286
JPN00C7,00c7c9f9.xpr,沿,U+6CBF,1287
JPN00C7,00c7c9f9.xpr,況,U+6CC1,1288
JPN00C7,00c7c9f9.xpr,泄,U+6CC4,1289
JPN00C7,00c7c9f9.xpr,法,U+6CD5,1290
JPN00C7,00c7c9f9.xpr,泡,U+6CE1,1291
JPN00C7,00c7c9f9.xpr,波,U+6CE2,1292
JPN00C7,00c7c9f9.xpr,泣,U+6CE3,1293
JPN00C7,00c7c9f9.xpr,泥,U+6CE5,1294
JPN00C7,00c7c9f9.xpr,注,U+6CE8,1295
JPN00C7,00c7c9f9.xpr,泳,U+6CF3,1296
JPN00C7,00c7c9f9.xpr,洋,U+6D0B,1297
JPN00C7,00c7c9f9.xpr,洒,U+6D12,1298
JPN00C7,00c7c9f9.xpr,洗,U+6D17,1299
JPN00C7,00c7c9f9.xpr,洞,U+6D1E,1300
JPN00C7,00c7c9f9.xpr,活,U+6D3B,1301
JPN00C7,00c7c9f9.xpr,派,U+6D3E,1302
JPN00C7,00c7c9f9.xpr,流,U+6D41,1303
JPN00C7,00c7c9f9.xpr,浄,U+6D44,1304
JPN00C7,00c7c9f9.xpr,浅,U+6D45,1305
JPN00C7,00c7c9f9.xpr,浜,U+6D5C,1306
JPN00C7,00c7c9f9.xpr,浪,U+6D6A,1307
JPN00C7,00c7c9f9.xpr,浮,U+6D6E,1308
JPN00C7,00c7c9f9.xpr,浴,U+6D74,1309
JPN00C7,00c7c9f9.xpr,海,U+6D77,1310
JPN00C7,00c7c9f9.xpr,浸,U+6D78,1311
JPN00C7,00c7c9f9.xpr,消,U+6D88,1312
JPN00C7,00c7c9f9.xpr,涙,U+6D99,1313
JPN00C7,00c7c9f9.xpr,涯,U+6DAF,1314
JPN00C7,00c7c9f9.xpr,液,U+6DB2,1315
JPN00C7,00c7c9f9.xpr,涼,U+6DBC,1316
JPN00C7,00c7c9f9.xpr,淡,U+6DE1,1317
JPN00C7,00c7c9f9.xpr,深,U+6DF1,1318
JPN00C7,00c7c9f9.xpr,混,U+6DF7,1319
JPN00C7,00c7c9f9.xpr,淹,U+6DF9,1320
JPN00C7,00c7c9f9.xpr,添,U+6DFB,1321
JPN00C7,00c7c9f9.xpr,清,U+6E05,1322
JPN00C7,00c7c9f9.xpr,渇,U+6E07,1323
JPN00C7,00c7c9f9.xpr,済,U+6E08,1324
JPN00C7,00c7c9f9.xpr,渉,U+6E09,1325
JPN00C7,00c7c9f9.xpr,渋,U+6E0B,1326
JPN00C7,00c7c9f9.xpr,渓,U+6E13,1327
JPN00C7,00c7c9f9.xpr,減,U+6E1B,1328
JPN00C7,00c7c9f9.xpr,渡,U+6E21,1329
JPN00C7,00c7c9f9.xpr,渦,U+6E26,1330
JPN00C7,00c7c9f9.xpr,温,U+6E29,1331
JPN00C7,00c7c9f9.xpr,測,U+6E2C,1332
JPN00C7,00c7c9f9.xpr,港,U+6E2F,1333
JPN00C7,00c7c9f9.xpr,渾,U+6E3E,1334
JPN00C7,00c7c9f9.xpr,湖,U+6E56,1335
JPN00C7,00c7c9f9.xpr,湧,U+6E67,1336
JPN00C7,00c7c9f9.xpr,湯,U+6E6F,1337
JPN00C7,00c7c9f9.xpr,湾,U+6E7E,1338
JPN00C7,00c7c9f9.xpr,湿,U+6E7F,1339
JPN00C7,00c7c9f9.xpr,満,U+6E80,1340
JPN00C7,00c7c9f9.xpr,源,U+6E90,1341
JPN00C7,00c7c9f9.xpr,準,U+6E96,1342
JPN00C7,00c7c9f9.xpr,溜,U+6E9C,1343
JPN00C7,00c7c9f9.xpr,溝,U+6E9D,1344
JPN00C7,00c7c9f9.xpr,溢,U+6EA2,1345
JPN00C7,00c7c9f9.xpr,溶,U+6EB6,1346
JPN00C7,00c7c9f9.xpr,溺,U+6EBA,1347
JPN00C7,00c7c9f9.xpr,滅,U+6EC5,1348
JPN00C7,00c7c9f9.xpr,滑,U+6ED1,1349
JPN00C7,00c7c9f9.xpr,滝,U+6EDD,1350
JPN00C7,00c7c9f9.xpr,滲,U+6EF2,1351
JPN00C7,00c7c9f9.xpr,漁,U+6F01,1352
JPN00C7,00c7c9f9.xpr,漂,U+6F02,1353
JPN00C7,00c7c9f9.xpr,漉,U+6F09,1354
JPN00C7,00c7c9f9.xpr,漏,U+6F0F,1355
JPN00C7,00c7c9f9.xpr,演,U+6F14,1356
JPN00C7,00c7c9f9.xpr,漕,U+6F15,1357
JPN00C7,00c7c9f9.xpr,漠,U+6F20,1358
JPN00C7,00c7c9f9.xpr,漢,U+6F22,1359
JPN00C7,00c7c9f9.xpr,漫,U+6F2B,1360
JPN00C7,00c7c9f9.xpr,漬,U+6F2C,1361
JPN00C7,00c7c9f9.xpr,漲,U+6F32,1362
JPN00C7,00c7c9f9.xpr,漸,U+6F38,1363
JPN00C7,00c7c9f9.xpr,潔,U+6F54,1364
JPN00C7,00c7c9f9.xpr,潜,U+6F5C,1365
JPN00C7,00c7c9f9.xpr,潟,U+6F5F,1366
JPN00C7,00c7c9f9.xpr,潤,U+6F64,1367
JPN00C7,00c7c9f9.xpr,潮,U+6F6E,1368
JPN00C7,00c7c9f9.xpr,潰,U+6F70,1369
JPN00C7,00c7c9f9.xpr,澄,U+6F84,1370
JPN00C7,00c7c9f9.xpr,激,U+6FC0,1371
JPN00C7,00c7c9f9.xpr,濁,U+6FC1,1372
JPN00C7,00c7c9f9.xpr,濃,U+6FC3,1373
JPN00C7,00c7c9f9.xpr,濡,U+6FE1,1374
JPN00C7,00c7c9f9.xpr,濫,U+6FEB,1375
JPN00C7,00c7c9f9.xpr,濯,U+6FEF,1376
JPN00C7,00c7c9f9.xpr,瀕,U+7015,1377
JPN00C7,00c7c9f9.xpr,瀬,U+702C,1378
JPN00C7,00c7c9f9.xpr,火,U+706B,1379
JPN00C7,00c7c9f9.xpr,灯,U+706F,1380
JPN00C7,00c7c9f9.xpr,灰,U+7070,1381
JPN00C7,00c7c9f9.xpr,灼,U+707C,1382
JPN00C7,00c7c9f9.xpr,災,U+707D,1383
JPN00C7,00c7c9f9.xpr,炊,U+708A,1384
JPN00C7,00c7c9f9.xpr,炎,U+708E,1385
JPN00C7,00c7c9f9.xpr,炒,U+7092,1386
JPN00C7,00c7c9f9.xpr,炭,U+70AD,1387
JPN00C7,00c7c9f9.xpr,炸,U+70B8,1388
JPN00C7,00c7c9f9.xpr,点,U+70B9,1389
JPN00C7,00c7c9f9.xpr,為,U+70BA,1390
JPN00C7,00c7c9f9.xpr,烈,U+70C8,1391
JPN00C7,00c7c9f9.xpr,焉,U+7109,1392
JPN00C7,00c7c9f9.xpr,無,U+7121,1393
JPN00C7,00c7c9f9.xpr,焦,U+7126,1394
JPN00C7,00c7c9f9.xpr,然,U+7136,1395
JPN00C7,00c7c9f9.xpr,焼,U+713C,1396
JPN00C7,00c7c9f9.xpr,煙,U+7159,1397
JPN00C7,00c7c9f9.xpr,照,U+7167,1398
JPN00C7,00c7c9f9.xpr,煮,U+716E,1399
JPN00C7,00c7c9f9.xpr,煽,U+717D,1400
JPN00C7,00c7c9f9.xpr,熟,U+719F,1401
JPN00C7,00c7c9f9.xpr,熱,U+71B1,1402
JPN00C7,00c7c9f9.xpr,熾,U+71BE,1403
JPN00C7,00c7c9f9.xpr,燃,U+71C3,1404
JPN00C7,00c7c9f9.xpr,燥,U+71E5,1405
JPN00C7,00c7c9f9.xpr,燭,U+71ED,1406
JPN00C7,00c7c9f9.xpr,燻,U+71FB,1407
JPN00C7,00c7c9f9.xpr,爆,U+7206,1408
JPN00C7,00c7c9f9.xpr,爪,U+722A,1409
JPN00C7,00c7c9f9.xpr,爬,U+722C,1410
JPN00C7,00c7c9f9.xpr,父,U+7236,1411
JPN00C7,00c7c9f9.xpr,爽,U+723D,1412
JPN00C7,00c7c9f9.xpr,片,U+7247,1413
JPN00C7,00c7c9f9.xpr,版,U+7248,1414
JPN00C7,00c7c9f9.xpr,牒,U+7252,1415
JPN00C7,00c7c9f9.xpr,牙,U+7259,1416
JPN00C7,00c7c9f9.xpr,牛,U+725B,1417
JPN00C7,00c7c9f9.xpr,牢,U+7262,1418
JPN00C7,00c7c9f9.xpr,牧,U+7267,1419
JPN00C7,00c7c9f9.xpr,物,U+7269,1420
JPN00C7,00c7c9f9.xpr,牲,U+7272,1421
JPN00C7,00c7c9f9.xpr,特,U+7279,1422
JPN00C7,00c7c9f9.xpr,牽,U+727D,1423
JPN00C7,00c7c9f9.xpr,犠,U+72A0,1424
JPN00C7,00c7c9f9.xpr,犬,U+72AC,1425
JPN00C7,00c7c9f9.xpr,犯,U+72AF,1426
JPN00C7,00c7c9f9.xpr,状,U+72B6,1427
JPN00C7,00c7c9f9.xpr,狂,U+72C2,1428
JPN00C7,00c7c9f9.xpr,狐,U+72D0,1429
JPN00C7,00c7c9f9.xpr,狙,U+72D9,1430
JPN00C7,00c7c9f9.xpr,狩,U+72E9,1431
JPN00C7,00c7c9f9.xpr,独,U+72EC,1432
JPN00C7,00c7c9f9.xpr,狭,U+72ED,1433
JPN00C7,00c7c9f9.xpr,狼,U+72FC,1434
JPN00C7,00c7c9f9.xpr,猛,U+731B,1435
JPN00C7,00c7c9f9.xpr,猟,U+731F,1436
JPN00C7,00c7c9f9.xpr,猪,U+732A,1437
JPN00C7,00c7c9f9.xpr,猫,U+732B,1438
JPN00C7,00c7c9f9.xpr,献,U+732E,1439
JPN00C7,00c7c9f9.xpr,猶,U+7336,1440
JPN00C7,00c7c9f9.xpr,猿,U+733F,1441
JPN00C7,00c7c9f9.xpr,獄,U+7344,1442
JPN00C7,00c7c9f9.xpr,獣,U+7363,1443
JPN00C7,00c7c9f9.xpr,獲,U+7372,1444
JPN00C7,00c7c9f9.xpr,率,U+7387,1445
JPN00C7,00c7c9f9.xpr,玉,U+7389,1446
JPN00C7,00c7c9f9.xpr,王,U+738B,1447
JPN00C7,00c7c9f9.xpr,珊,U+73CA,1448
JPN00C7,00c7c9f9.xpr,珍,U+73CD,1449
JPN00C7,00c7c9f9.xpr,班,U+73ED,1450
JPN00C7,00c7c9f9.xpr,現,U+73FE,1451
JPN00C7,00c7c9f9.xpr,球,U+7403,1452
JPN00C7,00c7c9f9.xpr,理,U+7406,1453
JPN00C7,00c7c9f9.xpr,瑚,U+745A,1454
JPN00C7,00c7c9f9.xpr,璐,U+7490,1455
JPN00C7,00c7c9f9.xpr,璧,U+74A7,1456
JPN00C7,00c7c9f9.xpr,環,U+74B0,1457
JPN00C7,00c7c9f9.xpr,瓦,U+74E6,1458
JPN00C7,00c7c9f9.xpr,甘,U+7518,1459
JPN00C7,00c7c9f9.xpr,甚,U+751A,1460
JPN00C7,00c7c9f9.xpr,生,U+751F,1461
JPN00C7,00c7c9f9.xpr,産,U+7523,1462
JPN00C7,00c7c9f9.xpr,用,U+7528,1463
JPN00C7,00c7c9f9.xpr,田,U+7530,1464
JPN00C7,00c7c9f9.xpr,由,U+7531,1465
JPN00C7,00c7c9f9.xpr,甲,U+7532,1466
JPN00C7,00c7c9f9.xpr,申,U+7533,1467
JPN00C7,00c7c9f9.xpr,男,U+7537,1468
JPN00C7,00c7c9f9.xpr,町,U+753A,1469
JPN00C7,00c7c9f9.xpr,画,U+753B,1470
JPN00C7,00c7c9f9.xpr,界,U+754C,1471
JPN00C7,00c7c9f9.xpr,畏,U+754F,1472
JPN00C7,00c7c9f9.xpr,畑,U+7551,1473
JPN00C7,00c7c9f9.xpr,畔,U+7554,1474
JPN00C7,00c7c9f9.xpr,留,U+7559,1475
JPN00C7,00c7c9f9.xpr,畜,U+755C,1476
JPN00C7,00c7c9f9.xpr,略,U+7565,1477
JPN00C7,00c7c9f9.xpr,畦,U+7566,1478
JPN00C7,00c7c9f9.xpr,番,U+756A,1479
JPN00C7,00c7c9f9.xpr,異,U+7570,1480
JPN00C7,00c7c9f9.xpr,疇,U+7587,1481
JPN00C7,00c7c9f9.xpr,疎,U+758E,1482
JPN00C7,00c7c9f9.xpr,疑,U+7591,1483
JPN00C7,00c7c9f9.xpr,疫,U+75AB,1484
JPN00C7,00c7c9f9.xpr,疲,U+75B2,1485
JPN00C7,00c7c9f9.xpr,病,U+75C5,1486
JPN00C7,00c7c9f9.xpr,症,U+75C7,1487
JPN00C7,00c7c9f9.xpr,痍,U+75CD,1488
JPN00C7,00c7c9f9.xpr,痕,U+75D5,1489
JPN00C7,00c7c9f9.xpr,痛,U+75DB,1490
JPN00C7,00c7c9f9.xpr,痩,U+75E9,1491
