resource_class,file_id,scope,unique_index_start,unique_index_end,row_count,all_001c_100_percent,high_value_count,ordinary_count,min_0007_coverage,min_000e_coverage,min_00c7_coverage,max_loading_fixture_similarity,loading_union_similarity,unique_indices,sample_jpn_texts
SLOT_OLANG,5D140CA7,OUTSIDE_LOADING,54,55,2,YES,2,0,83.33%,80.00%,100.00%,0.227273,0.020979,54;55,ついて来い！ || 敵がいるぞ！！
SLOT_OLANG,5D140CA7,OUTSIDE_LOADING,57,58,2,YES,1,1,66.67%,66.67%,100.00%,0.117647,0.010490,57;58,頼んだ || WALK
SLOT_OLANG,5D147608,OUTSIDE_LOADING,0,1,2,YES,1,1,100.00%,60.00%,100.00%,0.115385,0.010417,0;1,LOADING POINT || MSF基地
SLOT_OLANG,5D15C941,OUTSIDE_LOADING,15,16,2,YES,0,2,100.00%,100.00%,100.00%,0.043478,0.003460,15;16,NAME || LIFE
SLOT_OLANG,5D15C941,OUTSIDE_LOADING,73,74,2,YES,0,2,100.00%,100.00%,100.00%,0.055556,0.006993,73;74,気力 || センス
SLOT_OLANG,5D1A33A6,OUTSIDE_LOADING,0,1,2,YES,0,2,100.00%,100.00%,100.00%,0.125000,0.010345,0;1,UNKNOWN || SCANNING...
SLOT_OLANG,5D1A33A6,OUTSIDE_LOADING,7,8,2,YES,0,2,100.00%,100.00%,100.00%,0.045455,0.003472,7;8,POD || P
SLOT_OLANG,5D1A33A7,OUTSIDE_LOADING,0,1,2,YES,0,2,100.00%,100.00%,100.00%,0.125000,0.010345,0;1,UNKNOWN || SCANNING...
SLOT_OLANG,5D1A33A7,OUTSIDE_LOADING,3,4,2,YES,0,2,100.00%,100.00%,100.00%,0.043478,0.003460,3;4,PUPA || LIFE
SLOT_OLANG,5D1A33A8,OUTSIDE_LOADING,0,1,2,YES,0,2,100.00%,100.00%,100.00%,0.125000,0.010345,0;1,UNKNOWN || SCANNING...
SLOT_OLANG,5D1A33A8,OUTSIDE_LOADING,3,4,2,YES,0,2,100.00%,100.00%,100.00%,0.045455,0.003472,3;4,COCOON || LIFE
SLOT_OLANG,5D1A33A9,OUTSIDE_LOADING,0,1,2,YES,0,2,100.00%,100.00%,100.00%,0.125000,0.010345,0;1,UNKNOWN || SCANNING...
SLOT_OLANG,5D1A33A9,OUTSIDE_LOADING,3,4,2,YES,0,2,100.00%,100.00%,100.00%,0.043478,0.003460,3;4,PEACE WALKER || LIFE
SLOT_OLANG,5D1A33AA,OUTSIDE_LOADING,2,3,2,YES,0,2,100.00%,100.00%,100.00%,0.043478,0.003460,2;3,PEACE WALKER || LIFE
SLOT_OLANG,5D1DF209,OUTSIDE_LOADING,52,53,2,YES,0,2,100.00%,100.00%,100.00%,0.130435,0.010381,52;53,START MISSION || OPTIONS
SLOT_OLANG,5D2E0FEE,OUTSIDE_LOADING,3,4,2,YES,0,2,100.00%,100.00%,100.00%,0.041667,0.003448,3;4,WHITE || WALK UNIT
SLOT_OLANG,5D2E0FEE,OUTSIDE_LOADING,13,14,2,YES,0,2,100.00%,100.00%,100.00%,0.080000,0.013841,13;14,TIMING02 || TIMING01
SLOT_OLANG,5D2E0FEE,OUTSIDE_LOADING,18,19,2,YES,0,2,100.00%,100.00%,100.00%,0.086957,0.006920,18;19,AI POD || SENSE
SLOT_OLANG,5D2E0FEE,OUTSIDE_LOADING,63,64,2,YES,0,2,100.00%,100.00%,100.00%,0.076923,0.006849,63;64,MAIN PARTS || MAGENTA
SLOT_OLANG,5D2E0FEE,OUTSIDE_LOADING,76,77,2,YES,0,2,100.00%,100.00%,100.00%,0.043478,0.003460,76;77,HEAD PARTS || GREEN
SLOT_OLANG,5D2E0FEE,OUTSIDE_LOADING,79,80,2,YES,0,2,100.00%,100.00%,100.00%,0.080000,0.006873,79;80,FOOT PARTS || DARK GREEN
SLOT_OLANG,5D396407,OUTSIDE_LOADING,15,16,2,YES,0,2,100.00%,100.00%,100.00%,0.153846,0.013699,15;16,2D ARTIST || TSUTOMU HASHIGUCHI
SLOT_OLANG,5D396407,OUTSIDE_LOADING,33,34,2,YES,0,2,100.00%,100.00%,100.00%,0.076923,0.006849,33;34,ART DIRECTOR || PRODUCERS
SLOT_OLANG,5D3AF52D,OUTSIDE_LOADING,12,13,2,YES,1,1,62.50%,75.00%,100.00%,0.727273,0.027972,12;13,俺達に 勝利はない || いいか
SLOT_OLANG,5D3AF52D,OUTSIDE_LOADING,73,74,2,YES,2,0,50.00%,71.43%,100.00%,0.250000,0.024476,73;74,国を棄てただけだ || 俺達は…
SLOT_OLANG,5D3AF54D,OUTSIDE_LOADING,67,68,2,YES,2,0,60.00%,40.00%,100.00%,0.652174,0.052448,67;68,我々はここが欲しい || 中米は北米大陸と南米大陸を繋ぐ臍の緒だ 
SLOT_OLANG,5D3AF54D,OUTSIDE_LOADING,102,103,2,YES,1,1,88.24%,70.59%,100.00%,0.321429,0.059441,102;103,では これはもう いらない？ || やはり 祖国に背くことは出来ませんか？
SLOT_OLANG,5D3AF92D,OUTSIDE_LOADING,46,47,2,YES,1,1,100.00%,94.12%,100.00%,0.333333,0.055749,46;47,いいだろう || だから あたしはリーダーには向いてないの…
SLOT_OLANG,5D3AF92D,OUTSIDE_LOADING,61,62,2,YES,2,0,92.86%,85.71%,100.00%,0.500000,0.048951,61;62,生きる理由は 他にいくらでもある || それでも 戦い続ける
SLOT_OLANG,5D3AF92D,OUTSIDE_LOADING,70,71,2,YES,1,1,66.67%,66.67%,100.00%,0.321429,0.031469,70;71,それでも 生きてる || 俺達は祖国を棄てた
SLOT_OLANG,5D3AF96D,OUTSIDE_LOADING,25,26,2,YES,1,1,90.00%,80.00%,100.00%,0.285714,0.034965,25;26,しまっておけ || 想い出だけは棄てるな
SLOT_OLANG,5D3AF96D,OUTSIDE_LOADING,35,36,2,YES,2,0,76.92%,61.54%,100.00%,0.566667,0.059441,35;36,それが耐えられなかった もう12なのに！ || …みんなで僕を子供扱いする
SLOT_OLANG,5D3AF9AD,OUTSIDE_LOADING,36,37,2,YES,2,0,54.55%,45.45%,100.00%,0.545455,0.041958,36;37,お互い 歩み寄るしかないのだ || …博士 平和は歩いては来ない
SLOT_OLANG,5D3AF9CD,OUTSIDE_LOADING,23,24,2,YES,2,0,83.33%,88.89%,100.00%,0.173913,0.031469,23;24,ここで何をやってる？ || あれは何だ？
SLOT_OLANG,5D3AF9CD,OUTSIDE_LOADING,167,168,2,YES,1,1,100.00%,90.00%,100.00%,0.173913,0.034965,167;168,…見えるか？ || そりゃ気のせいだろう
SLOT_OLANG,5D3AFD0D,OUTSIDE_LOADING,112,113,2,YES,0,2,100.00%,100.00%,100.00%,0.357143,0.045455,112;113,自分で確かめろ || なんだと！？　 で いけてるのか？
SLOT_OLANG,5D3AFD0D,OUTSIDE_LOADING,116,117,2,YES,1,1,80.00%,90.00%,100.00%,0.193548,0.034965,116;117,え？ || そこにいろ 鳥になれるぞ 
SLOT_OLANG,5D3AFD2D,OUTSIDE_LOADING,0,1,2,YES,0,2,100.00%,100.00%,100.00%,0.187500,0.027972,0;1,こいつは… まさか… || お前が！
SLOT_OLANG,5D3AFD2D,OUTSIDE_LOADING,26,27,2,YES,1,1,100.00%,88.89%,100.00%,0.173913,0.031469,26;27,さあ！　どうなんだ！？ || ボスは…
SLOT_OLANG,5D3AFD2D,OUTSIDE_LOADING,37,38,2,YES,2,0,78.26%,78.26%,100.00%,0.676471,0.080420,37;38,お前と同じ 生ける屍だ  || 愛した彼女に 答えを聴くまで 死ぬことも出来ない…
SLOT_OLANG,5D3AFD2D,OUTSIDE_LOADING,45,46,2,YES,2,0,66.67%,90.91%,100.00%,0.240000,0.038462,45;46,ぬけぬけと || ボスはもう この世にいない
SLOT_OLANG,5D3AFD2D,OUTSIDE_LOADING,57,58,2,YES,0,2,100.00%,100.00%,100.00%,0.160000,0.024476,57;58,…ボスなのか？ || ボスは？
SLOT_OLANG,5D3AFDED,OUTSIDE_LOADING,12,13,2,YES,0,2,100.00%,100.00%,100.00%,0.100000,0.010490,12;13,ボス || …そう
SLOT_OLANG,5D3AFDED,OUTSIDE_LOADING,19,20,2,YES,1,1,100.00%,90.00%,100.00%,0.260870,0.034965,19;20,ボスは死んだ！ || あんたはボスじゃない
SLOT_OLANG,5D3AFDED,OUTSIDE_LOADING,86,87,2,YES,2,0,80.00%,75.00%,100.00%,0.684211,0.069930,86;87,これからは“感情なきシステム”が英雄になる  || 過ちを犯すのはいつも人間だ
SLOT_OLANG,5D3AFE2D,OUTSIDE_LOADING,34,35,2,YES,2,0,92.86%,75.00%,100.00%,0.300000,0.048951,34;35,…国だけじゃない || 何があった！？　お前は 何を見たのだ？
SLOT_OLANG,5D3AFE2D,OUTSIDE_LOADING,38,39,2,YES,2,0,86.67%,86.67%,100.00%,0.205882,0.052448,38;39,"俺が<R=彼女,ザ・ボス>を殺したんだ… || …いいだろう …何でもすればいい"
SLOT_OLANG,5D3AFE2D,OUTSIDE_LOADING,59,60,2,YES,2,0,66.67%,66.67%,100.00%,0.150000,0.017483,59;60,…あの女は || …違う 
SLOT_OLANG,5D3B010D,OUTSIDE_LOADING,0,1,2,YES,1,1,80.00%,100.00%,100.00%,0.307692,0.020979,0;1,いくぞ…！ || そうはいかない
SLOT_OLANG,5D3B018D,OUTSIDE_LOADING,38,39,2,YES,1,1,93.33%,80.00%,100.00%,0.272727,0.052448,38;39,だが… || だからこそ ここでそれらを 食い止めなければならない
SLOT_OLANG,5D3B022D,OUTSIDE_LOADING,5,6,2,YES,1,1,66.67%,100.00%,100.00%,0.150000,0.013986,5;6,私を… || 殺して…
SLOT_OLANG,5D3B022D,OUTSIDE_LOADING,9,10,2,YES,2,0,87.50%,75.00%,100.00%,0.266667,0.034965,9;10,勝ち負けではない || どちらかが死に どちらかが生きる 
SLOT_OLANG,5D3B050D,OUTSIDE_LOADING,2,3,2,YES,2,0,80.00%,60.00%,100.00%,0.214286,0.024476,2;3,祖国のため || 全ては 国のため
SLOT_OLANG,5D3B052D,OUTSIDE_LOADING,15,16,2,YES,1,1,100.00%,83.33%,100.00%,0.172414,0.024476,15;16,見つかった…！ || どうしたの？
SLOT_OLANG,5D3B052D,OUTSIDE_LOADING,27,28,2,YES,2,0,62.50%,75.00%,100.00%,0.500000,0.031469,27;28,あなたを見守ってる || 私は 平和の使者よ
SLOT_OLANG,5D3B054D,OUTSIDE_LOADING,33,34,2,YES,0,2,100.00%,100.00%,100.00%,0.148148,0.017483,33;34,これでよし || …わかった
SLOT_OLANG,5D3B054D,OUTSIDE_LOADING,67,68,2,YES,1,1,80.00%,100.00%,100.00%,0.200000,0.027972,67;68,まだわからないか？ || 何だと！？
SLOT_OLANG,5D3B054D,OUTSIDE_LOADING,133,134,2,YES,2,0,100.00%,66.67%,100.00%,0.100000,0.013986,133;134,いや… || やめろ！
SLOT_OLANG,5D3B054D,OUTSIDE_LOADING,162,163,2,YES,2,0,62.50%,75.00%,100.00%,0.266667,0.048951,162;163,銃は俺達に任せろ || 構えるだけでは 抑止力にはならない 
SLOT_OLANG,5D3B054D,OUTSIDE_LOADING,174,175,2,YES,2,0,85.00%,75.00%,100.00%,0.311111,0.069930,174;175,あなたが最期に見たもの 聴いたことが真実かどうかを  || あなたも知りたいはず 
SLOT_OLANG,5D3B054D,OUTSIDE_LOADING,179,180,2,YES,1,1,90.91%,81.82%,100.00%,0.216216,0.038462,179;180,いえ 彼女はまだ生きている  || ボスは死んだ
SLOT_OLANG,5D3B058D,OUTSIDE_LOADING,14,15,2,YES,1,1,83.33%,66.67%,100.00%,0.240000,0.031469,14;15,みんな 聴け！ || それがわかったからだ
SLOT_OLANG,5D3B058D,OUTSIDE_LOADING,96,97,2,YES,2,0,91.67%,70.00%,100.00%,0.142857,0.041958,96;97,"<R=彼女,ザ・ボス>を止めて…！ || どうすれば止まる！？"
SLOT_OLANG,5D3B05AD,OUTSIDE_LOADING,3,4,2,YES,1,1,100.00%,80.00%,100.00%,0.150000,0.017483,3;4,そんな… || …止まった
SLOT_OLANG,5D3B05AD,OUTSIDE_LOADING,10,11,2,YES,2,0,75.00%,75.00%,100.00%,0.428571,0.031469,10;11,答えろ！！ || 俺にはわからない！！
SLOT_OLANG,5D3B05AD,OUTSIDE_LOADING,21,22,2,YES,2,0,92.31%,75.00%,100.00%,0.185185,0.045455,21;22,何としてもこいつを止めろ！  || 止めろ…
SLOT_OLANG,5D3B05B2,OUTSIDE_LOADING,24,25,2,YES,0,2,100.00%,100.00%,100.00%,0.263158,0.017483,24;25,あなたは… || よかった
SLOT_OLANG,5D3B0612,OUTSIDE_LOADING,17,18,2,YES,2,0,80.00%,83.33%,100.00%,0.200000,0.020979,17;18,そう …何だ || そんなんじゃ…
SLOT_OLANG,5D3B090D,OUTSIDE_LOADING,5,6,2,YES,0,2,100.00%,100.00%,100.00%,0.068966,0.006944,5;6,そうニャ || トレニャー？
SLOT_OLANG,5D3B090D,OUTSIDE_LOADING,10,11,2,YES,1,1,90.00%,80.00%,100.00%,0.368421,0.034965,10;11,ニャ！？ そうなのニャ… || 俺はハンターじゃない
SLOT_OLANG,5D420130,OUTSIDE_LOADING,19,20,2,YES,1,1,100.00%,85.71%,100.00%,0.181818,0.024476,19;20,ええ || ごめんなさい…
SLOT_OLANG,5D420130,OUTSIDE_LOADING,22,23,2,YES,1,1,84.62%,84.62%,100.00%,0.209302,0.045455,22;23,ボスの事 知りませんでした… || ええ ええ…
SLOT_OLANG,5D420130,OUTSIDE_LOADING,29,30,2,YES,2,0,100.00%,66.67%,100.00%,0.050000,0.006969,29;30,開始！ || 始め！
SLOT_OLANG,5D420130,OUTSIDE_LOADING,32,33,2,YES,1,1,50.00%,100.00%,100.00%,0.083333,0.010490,32;33,よし！ || いいぞ
SLOT_OLANG,5D420130,OUTSIDE_LOADING,38,39,2,YES,1,1,87.50%,87.50%,100.00%,0.166667,0.027972,38;39,ボス 違うのでは… || ボス…？ あの…
SLOT_OLANG,5D420130,OUTSIDE_LOADING,45,46,2,YES,1,1,87.50%,87.50%,100.00%,0.146341,0.027972,45;46,あ… || ボス お見事でした
SLOT_OLANG,5D420130,OUTSIDE_LOADING,56,57,2,YES,2,0,100.00%,80.00%,100.00%,0.095238,0.017483,56;57,下を見ろ！ || 左を見ろ！
SLOT_OLANG,5D472837,OUTSIDE_LOADING,9,10,2,YES,1,1,66.67%,100.00%,100.00%,0.068966,0.010490,9;10,くそ！ || 何を！
SLOT_OLANG,5D472837,OUTSIDE_LOADING,14,15,2,YES,1,1,77.78%,55.56%,100.00%,0.192308,0.027875,14;15,そこか！ || 地獄に送ってやる！
SLOT_OLANG,5D52801A,OUTSIDE_LOADING,34,35,2,YES,0,2,100.00%,100.00%,100.00%,0.230769,0.034965,34;35,まだよ！ まだ終わってない！ || おのれ！
SLOT_OLANG,5D52801A,OUTSIDE_LOADING,37,38,2,YES,0,2,100.00%,100.00%,100.00%,0.166667,0.017483,37;38,そんな…！ || しまった！
SLOT_OLANG,5D52801A,OUTSIDE_LOADING,45,46,2,YES,0,2,100.00%,100.00%,100.00%,0.200000,0.020979,45;46,はいだらー！ || まさか！？
SLOT_OLANG,5D52E4F8,OUTSIDE_LOADING,255,256,2,YES,0,2,100.00%,100.00%,100.00%,0.060606,0.010417,255;256,RPG2 || M202A1
SLOT_OLANG,5D52E4F8,OUTSIDE_LOADING,327,328,2,YES,0,2,100.00%,100.00%,100.00%,0.076923,0.010417,327;328,TWIN BRL. || 20MM AAG
SLOT_OLANG,5D52E4F8,OUTSIDE_LOADING,352,353,2,YES,0,2,100.00%,100.00%,100.00%,0.120000,0.010309,352;353,SLEEP G. || SMK G.(BK)
SLOT_OLANG,5D56A63D,OUTSIDE_LOADING,637,638,2,YES,0,2,100.00%,100.00%,100.00%,0.076923,0.006849,637;638,STLTH CAMO || STLTH MAT
SLOT_OLANG,5D56A63D,OUTSIDE_LOADING,644,645,2,YES,0,2,100.00%,100.00%,100.00%,0.000000,0.000000,644;645,LETTER || WALKMAN
SLOT_OLANG,5D56A63D,OUTSIDE_LOADING,648,649,2,YES,0,2,100.00%,100.00%,100.00%,0.190476,0.013937,648;649,RATION || BINOS
SLOT_OLANG,5D56A63D,OUTSIDE_LOADING,651,652,2,YES,0,2,100.00%,100.00%,100.00%,0.080000,0.006873,651;652,SECRET DOC || ID CARD(C)
SLOT_OLANG,5D56A63D,OUTSIDE_LOADING,668,669,2,YES,0,2,100.00%,100.00%,100.00%,0.130435,0.010381,668;669,DORITOS || T-SHIRT
SLOT_OLANG,5D56A63D,OUTSIDE_LOADING,705,706,2,YES,0,2,100.00%,100.00%,100.00%,0.125000,0.010345,705;706,BATTLE || SNEAKING
SLOT_OLANG,5D56A63D,OUTSIDE_LOADING,710,711,2,YES,0,2,100.00%,100.00%,100.00%,0.086957,0.006920,710;711,BAD SMELL || NEO MOSS
SLOT_OLANG,5D56A63D,OUTSIDE_LOADING,726,727,2,YES,0,2,100.00%,100.00%,100.00%,0.041667,0.003448,726;727,RED || WHITE
SLOT_OLANG,5D56A63D,OUTSIDE_LOADING,729,730,2,YES,0,2,100.00%,100.00%,100.00%,0.043478,0.003460,729;730,KHAKI || BLACK
SLOT_OLANG,5D56A63D,OUTSIDE_LOADING,747,748,2,YES,0,2,100.00%,100.00%,100.00%,0.083333,0.010345,747;748,RPG2 AMMO || RAIL AMMO
SLOT_OLANG,5D56A63D,OUTSIDE_LOADING,750,751,2,YES,0,2,100.00%,100.00%,100.00%,0.045455,0.003472,750;751,ANEST.(L) || BALL
SLOT_OLANG,5D56AA31,OUTSIDE_LOADING,10,11,2,YES,0,2,100.00%,100.00%,100.00%,0.043478,0.003460,10;11,ITEM || BULLET
SLOT_OLANG,5D5A5B84,OUTSIDE_LOADING,6,7,2,YES,0,2,100.00%,100.00%,100.00%,0.045455,0.003472,6;7,TOP || OPEN
SLOT_OLANG,5D5CAF77,OUTSIDE_LOADING,0,1,2,YES,0,2,100.00%,100.00%,100.00%,0.050000,0.003497,0;1,S || M
SLOT_OLANG,5D5CAF77,OUTSIDE_LOADING,4,5,2,YES,0,2,100.00%,100.00%,100.00%,0.000000,0.000000,4;5,C || A
SLOT_OLANG,5D5CAF77,OUTSIDE_LOADING,26,27,2,YES,1,1,100.00%,80.00%,100.00%,0.129032,0.013468,26;27,METAL GEAR SOLID PEACE WALKER || プレイ時間
SLOT_OLANG,5D5CAF77,OUTSIDE_LOADING,39,40,2,YES,0,2,100.00%,100.00%,100.00%,0.173913,0.044674,39;40,セーブできませんでした。\nリトライしますか？ || セーブできませんでした。
SLOT_OLANG,5D68BF67,OUTSIDE_LOADING,2,3,2,YES,0,2,100.00%,100.00%,100.00%,0.080000,0.006873,2;3,WEAPON || UNIFORM
SLOT_OLANG,5D68BF67,OUTSIDE_LOADING,5,6,2,YES,0,2,100.00%,100.00%,100.00%,0.115385,0.010274,5;6,SNEAKING SUIT || NAKED
SLOT_OLANG,5D74A6CA,OUTSIDE_LOADING,0,1,2,YES,0,2,100.00%,100.00%,100.00%,0.047619,0.003484,0;1,OK || NG
SLOT_OLANG,5D74A6CA,OUTSIDE_LOADING,22,23,2,YES,0,2,100.00%,100.00%,100.00%,0.080000,0.006873,22;23,UNIFORM || RADAR
SLOT_OLANG,5D74A6CA,OUTSIDE_LOADING,27,28,2,YES,0,2,100.00%,100.00%,100.00%,0.041667,0.003448,27;28,BULLET || ALL
SLOT_OLANG,5D74A6CA,OUTSIDE_LOADING,40,41,2,YES,1,1,50.00%,0.00%,100.00%,0.055556,0.006969,40;41,レーダー || 新作
SLOT_OLANG,5D74A6CA,OUTSIDE_LOADING,140,141,2,YES,0,2,100.00%,100.00%,100.00%,0.071429,0.006803,140;141,AMMO || SUPPORT WEAPON
SLOT_OLANG,5D7B474A,OUTSIDE_LOADING,119,120,2,YES,0,2,100.00%,100.00%,100.00%,0.038462,0.003425,119;120,DELTA || CHARLIE
SLOT_OLANG,5D7B474A,OUTSIDE_LOADING,352,353,2,YES,0,2,100.00%,100.00%,100.00%,0.000000,0.000000,352;353,RANK || NEW
SLOT_OLANG,5D7E43B7,OUTSIDE_LOADING,0,1,2,YES,0,2,100.00%,100.00%,100.00%,0.086957,0.006920,0;1,REPTILE POD || AIPOD
SLOT_OLANG,5D81443C,OUTSIDE_LOADING,8,9,2,YES,2,0,100.00%,90.00%,100.00%,0.291667,0.041958,8;9,な…仲間にしてくれ！ || あんたなら 仲間になってもいい
SLOT_OLANG,5D81443C,OUTSIDE_LOADING,19,20,2,YES,1,1,70.00%,90.00%,100.00%,0.272727,0.034965,19;20,お…俺は何も知らない… || ああ…ここまでか…
SLOT_OLANG,5D81443C,OUTSIDE_LOADING,140,141,2,YES,1,1,100.00%,80.00%,100.00%,0.190476,0.027875,140;141,…下にいる || くっ！ いいセンスだ…
SLOT_OLANG,5D81443C,OUTSIDE_LOADING,167,168,2,YES,2,0,80.00%,80.00%,100.00%,0.217391,0.034965,167;168,やめろ！ 何も知らない！  || …南にいる
SLOT_OLANG,5D81443C,OUTSIDE_LOADING,198,199,2,YES,1,1,100.00%,87.50%,100.00%,0.218750,0.041958,198;199,こら…そんなところ…さわるな！  || どこさわってる！
SLOT_OLANG,5D83B291,OUTSIDE_LOADING,10,11,2,YES,0,2,100.00%,100.00%,100.00%,0.050000,0.003497,10;11,RESTART || B$1F
SLOT_OLANG,5D83B291,OUTSIDE_LOADING,18,19,2,YES,0,2,100.00%,100.00%,100.00%,0.038462,0.003425,18;19,TEAM\nRED || TEAM\nBLUE
SLOT_OLANG,5D83B291,OUTSIDE_LOADING,93,94,2,YES,0,2,100.00%,100.00%,100.00%,0.064516,0.006734,93;94,WARNING : TEAM KILL KICK || IDLE KICK : $1
SLOT_OLANG,5D97F0B2,OUTSIDE_LOADING,10,11,2,YES,0,2,100.00%,100.00%,100.00%,0.076923,0.006849,10;11,TEAM HOTEL || TEAM GOLF
SLOT_OLANG,5D97F0B2,OUTSIDE_LOADING,186,187,2,YES,1,1,88.89%,77.78%,100.00%,0.115385,0.024306,186;187,DAMAGE || MSFの勝利です！
SLOT_OLANG,5D99CB1E,OUTSIDE_LOADING,7,8,2,YES,0,2,100.00%,100.00%,100.00%,0.103448,0.010169,7;8,STOP THE TANK : BANANAL FRUTA DE ORO  || ASSAULT ON THE CRATER BASE 
SLOT_OLANG,5D9A9677,OUTSIDE_LOADING,0,1,2,YES,0,2,100.00%,100.00%,100.00%,0.083333,0.006897,0;1,LOCKED ON || AUTO AIM
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,17,18,2,YES,1,1,88.89%,88.89%,100.00%,0.193548,0.031469,17;18,おきろ || やはり何かいる！？
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,25,26,2,YES,0,2,100.00%,100.00%,100.00%,0.095238,0.010490,25;26,人…？ || すまん
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,30,31,2,YES,2,0,80.00%,80.00%,100.00%,0.150000,0.024476,30;31,どうしたんだ！ || 守りきれ！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,49,50,2,YES,1,1,80.00%,100.00%,100.00%,0.156250,0.017483,49;50,うるさい！ || うるさいぞ
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,64,65,2,YES,0,2,100.00%,100.00%,100.00%,0.055556,0.010490,64;65,ン…？ || ダレダ…
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,90,91,2,YES,2,0,75.00%,50.00%,100.00%,0.200000,0.034965,90;91,ひどい… || えっと どうして何も…
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,141,142,2,YES,2,0,87.50%,75.00%,100.00%,0.181818,0.027972,141;142,あなたの勝ちです || どうだ！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,215,216,2,YES,1,1,100.00%,80.00%,100.00%,0.173913,0.017483,215;216,またいた！ || がんばれ！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,222,223,2,YES,1,1,75.00%,100.00%,100.00%,0.142857,0.013986,222;223,いるぞ！ || くらえ！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,237,238,2,YES,2,0,50.00%,100.00%,100.00%,0.111111,0.013986,237;238,何だ || いたぞ！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,276,277,2,YES,1,1,88.89%,88.89%,100.00%,0.240000,0.031469,276;277,あいつを食らうな！ || そこか！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,286,287,2,YES,2,0,75.00%,100.00%,100.00%,0.181818,0.024476,286;287,何だ！？ || 何とかしてくれ
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,310,311,2,YES,1,1,85.71%,85.71%,100.00%,0.250000,0.027972,310;311,敵がいたのか！？ || 死守するんだ！
SLOT_OLANG,5DA60C2A,OUTSIDE_LOADING,96,97,2,YES,0,2,100.00%,100.00%,100.00%,0.142857,0.017483,96;97,STAFF || 使用しない
SLOT_OLANG,5DA7D875,OUTSIDE_LOADING,6,7,2,YES,0,2,100.00%,100.00%,100.00%,0.090909,0.006944,6;7,MSF BASE || GOAL
SLOT_OLANG,5DA7D878,OUTSIDE_LOADING,1,2,2,YES,0,2,100.00%,100.00%,100.00%,0.041667,0.003448,1;2,TARGET || SNAKE
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,1,2,2,YES,0,2,100.00%,100.00%,100.00%,0.076923,0.006849,1;2,STLTH CAMO || STLTH MAT
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,9,10,2,YES,0,2,100.00%,100.00%,100.00%,0.000000,0.000000,9;10,LETTER || WALKMAN
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,31,32,2,YES,0,2,100.00%,100.00%,100.00%,0.038462,0.003425,31;32,ID CARD(C) || TEMP
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,54,55,2,YES,0,2,100.00%,100.00%,100.00%,0.000000,0.000000,54;55,NKD(DPM) || DPM
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,59,60,2,YES,0,2,100.00%,100.00%,100.00%,0.130435,0.010381,59;60,DORITOS || T-SHIRT
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,101,102,2,YES,0,2,100.00%,100.00%,100.00%,0.125000,0.010345,101;102,BATTLE || SNEAKING
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,124,125,2,YES,0,2,100.00%,100.00%,100.00%,0.041667,0.003448,124;125,RED || WHITE
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,127,128,2,YES,0,2,100.00%,100.00%,100.00%,0.043478,0.003460,127;128,KHAKI || BLACK
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,134,135,2,YES,0,2,100.00%,100.00%,100.00%,0.125000,0.010345,134;135,TIG-FANG-G || LIO-WING-G
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,159,160,2,YES,0,2,100.00%,100.00%,100.00%,0.083333,0.010345,159;160,RPG2 AMMO || RAIL AMMO
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,162,163,2,YES,0,2,100.00%,100.00%,100.00%,0.045455,0.003472,162;163,ANEST.(L) || BALL
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,173,174,2,YES,0,2,100.00%,100.00%,100.00%,0.080000,0.006873,173;174,WD.RATION || R.RATION
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,210,211,2,YES,0,2,100.00%,100.00%,100.00%,0.058824,0.010381,210;211,12 GAUGE || BANDANA
SLOT_OLANG,5DB83C7B,OUTSIDE_LOADING,2,3,2,YES,0,2,100.00%,100.00%,100.00%,0.115385,0.010274,2;3,REMAINING ITEMS || REST
SLOT_OLANG,5DB85CF0,OUTSIDE_LOADING,0,1,2,YES,0,2,100.00%,100.00%,100.00%,0.038462,0.003425,0;1,REDUCE STAFF || NEW COMER
