resource_class,file_id,unique_index,reference_index,reference_indices,reference_count,jpn_text,visible_unique_chars,001c_covered_chars,001c_missing_chars,001c_coverage,0007_coverage,000e_coverage,00c7_coverage,loading_fixture_similarity_max,loading_union_similarity,is_loading_fixture,candidate_status,candidate_value,lower_other_fonts
BRIEFING,BRIEFING_MISSION_BLOCK_3851B0,0,,"[""stream=0x385000;block=0x1B0;text=0""]",1,"俺達の噂を聞きつけ、様々な場所から
入隊を希望する猛者が、集まってきている。
",、。々いかがきけすっつてなのまらるを俺入噂場希所望様猛者聞達隊集,、。々いかがきけすっつてなのまらるを俺場望者達,入噂希所様猛聞隊集,71.88%,65.62%,68.75%,100.00%,0.255814,0.077966,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_MISSION_BLOCK_3851B0,1,,"[""stream=0x385000;block=0x1B0;text=1""]",1,"だが奴らは「まずボスの実力を見せてほしい」って
話だ。身の程知らずな連中に、
あんたの力を思い知らせてやってくれ。
",、。「」あいがくしずせただってなにのはほまやられをんスボ中力奴実思知程見話身連,、。あいがくしずせただってなにのはまやられをんスボ中力奴実思知見身,「」ほ程話連,84.62%,87.18%,74.36%,100.00%,0.300000,0.113014,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_MISSION_BLOCK_3851B0,2,,"[""stream=0x385000;block=0x1B0;text=2""]",1,"打撃攻撃かCQCで、全員を時間内に気絶させれば、
俺達の強力な仲間になってくれる。
",CQ、。かくさせってでなにのばるれを仲俺全内力員強打撃攻時気絶達間,C、。かくさせってでなにのばるれを仲俺全内力時気達間,Q員強打撃攻絶,78.79%,81.82%,84.85%,100.00%,0.224490,0.081356,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_MISSION_BLOCK_3851B0,3,,"[""stream=0x385000;block=0x1B0;text=3""]",1,"彼らを失望させないでくれよ。
頼むぞ、ボス！
",、。いくさせぞでなむよられをスボ失彼望頼！,、。いくさせぞでなよられをスボ失彼望頼！,む,95.24%,76.19%,76.19%,100.00%,0.290323,0.069686,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_MISSION_BLOCK_385460,0,,"[""stream=0x385000;block=0x460;text=0""]",1,"俺達のボスが沿岸の資材搬入施設付近区域に潜入し、
そこにいた兵士を気絶させた。
",、。いがこさしせそたにのをスボ付俺入兵区域士岸搬施材気沿潜絶設資近達,、。いがこさしせそたにのをスボ付俺兵士気達,入区域岸搬施材沿潜絶設資近,61.76%,76.47%,61.76%,100.00%,0.222222,0.070234,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_MISSION_BLOCK_385540,0,,"[""stream=0x385000;block=0x540;text=0""]",1,"<R=川沿いの拠点,リオ・デル・ハーデ>にいる敵の兵士を全員フルトン回収する
んだ。
",。いすだにのるをんオデトハフリルン・ー全兵収員回士川拠敵沿点,。いすだにのるをんデトハリルン・ー全兵士敵,オフ収員回川拠沿点,70.00%,80.00%,73.33%,100.00%,0.210526,0.056856,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,0005EE2F,0,4,4,1,デフォルト,ォデトフル,デトル,ォフ,60.00%,80.00%,100.00%,100.00%,0.000000,0.000000,False,NOT_CANDIDATE,,JPN0007
LOOSE_OLANG,0005EE2F,1,10,10,1,TEXTURE,ERTUX,ERTU,X,80.00%,100.00%,100.00%,100.00%,0.000000,0.000000,False,NOT_CANDIDATE,,
LOOSE_OLANG,0005EE2F,2,16,16,1,ゲーム中に使用する雑誌データを切り替えることができます。,。えがきこすでとにまりるをゲタデムー中使切替用誌雑,。えがきこすでとにまりるをゲタデムー中使用,切替誌雑,84.00%,92.00%,72.00%,100.00%,0.180000,0.065068,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,0005EE2F,3,22,22;128;129,3,雑誌データ,タデー誌雑,タデー,誌雑,60.00%,60.00%,60.00%,100.00%,0.105263,0.006920,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,0005EE2F,4,28,28,1,VOICE,CEIOV,CEIO,V,80.00%,100.00%,100.00%,100.00%,0.086957,0.006920,False,NOT_CANDIDATE,,
LOOSE_OLANG,0005EE2F,5,34,34,1,ゲーム中に使用するAI兵器の音声データを切り替えることができます。,AI。えがきこすでとにのまりるをゲタデムー中使兵切器声替用音,AI。えがきこすでとにのまりるをゲタデムー中使兵器声用,切替音,90.00%,100.00%,80.00%,100.00%,0.176471,0.082192,False,NOT_CANDIDATE,,JPN000E
LOOSE_OLANG,0005EE2F,6,40,40;244,2,AI兵器音声データ,AIタデー兵器声音,AIタデー兵器声,音,88.89%,100.00%,88.89%,100.00%,0.086957,0.020761,False,NOT_CANDIDATE,,JPN000E
LOOSE_OLANG,0005EE2F,7,46,46,1,ALL,AL,AL,,100.00%,100.00%,100.00%,100.00%,0.000000,0.000000,False,FONT_COVERAGE_CANDIDATE,ORDINARY_CANDIDATE,
LOOSE_OLANG,0005EE2F,8,52,52;142,2,ゲーム中に使用する雑誌データ・AI兵器音声データを切り替えることができます。,AI。えがきこすでとにまりるをゲタデム・ー中使兵切器声替用誌雑音,AI。えがきこすでとにまりるをゲタデム・ー中使兵器声用,切替誌雑音,84.38%,93.75%,75.00%,100.00%,0.157895,0.081633,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,0005EE2F,9,58,58,1,すべて,すてべ,すて,べ,66.67%,66.67%,66.67%,100.00%,0.050000,0.006969,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,0005EE2F,10,64,64,1,"左スティックで画面の表示位置を変更できます。
LTとRTで画面の表示倍率を変更できます。
<I=DEC>で決定します。
<I=△>でデフォルトの表示設定に戻ります。",LRT。きしすでとにのまりをィォクスッテデトフル位倍変定左戻更決率画示置表設面,LRT。きしすでとにのまりをィクスッテデトル変左戻,ォフ位倍定更決率画示置表設面,64.10%,87.18%,58.97%,100.00%,0.114286,0.045016,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,0005EE2F,11,70,70,1,"画面の表示設定を行います。
背景を囲う赤線が画面にピッタリ収まるように調整してください。",。いうがくさしすだてにのまよるをタッピリ収囲定整景画示線背行表設調赤面,。いうがくさしすだてにのまよるをタッリ背,ピ収囲定整景画示線行表設調赤面,57.14%,80.00%,65.71%,100.00%,0.218182,0.059406,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,0005EE2F,12,76,76,1,画面の表示設定を変更することができます。,。がきこすでとのまるを変定更画示表設面,。がきこすでとのまるを変,定更画示表設面,63.16%,100.00%,57.89%,100.00%,0.195122,0.040956,False,NOT_CANDIDATE,,JPN000E
LOOSE_OLANG,0005EE2F,13,82,82,1,画面表示,画示表面,,画示表面,0.00%,100.00%,0.00%,100.00%,0.000000,0.000000,False,NOT_CANDIDATE,,JPN000E
LOOSE_OLANG,0005EE2F,14,88,88,1,タイトルメニューに戻ります。,。すにまりイタトニメュルー戻,。すにまりイタトニメュルー戻,,100.00%,100.00%,92.86%,100.00%,0.200000,0.027397,False,FONT_COVERAGE_CANDIDATE,HIGH_VALUE_CANDIDATE,JPN000E
LOOSE_OLANG,0005EE2F,15,94,94,1,タイトルメニューに戻る,にるイタトニメュルー戻,にるイタトニメュルー戻,,100.00%,100.00%,90.91%,100.00%,0.125000,0.017123,False,FONT_COVERAGE_CANDIDATE,HIGH_VALUE_CANDIDATE,JPN000E
LOOSE_OLANG,0005EE2F,16,100,100,1,新潟弁バージョン,ジバョンー弁新潟,バンー新,ジョ弁潟,50.00%,62.50%,62.50%,100.00%,0.090909,0.010309,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,0005EE2F,17,106,106;160;178;196,4,ヒューマンボイスバージョン,イジスバヒボマュョンー,イスバボュンー,ジヒマョ,63.64%,100.00%,90.91%,100.00%,0.080000,0.017123,False,NOT_CANDIDATE,,JPN000E
LOOSE_OLANG,0005EE2F,18,112,112;166;184;202,4,デフォルトボイス,イォスデトフボル,イスデトボル,ォフ,75.00%,87.50%,100.00%,100.00%,0.052632,0.006849,False,NOT_CANDIDATE,,JPN0007
LOOSE_OLANG,0005EE2F,19,118,118,1,SFマガジン/2010年7月号,/0127FSガジマン号年月,012FSン年,/7ガジマ号月,50.00%,92.86%,71.43%,100.00%,0.069767,0.020408,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,0005EE2F,20,136,136,1,ゲーム中に使用する雑誌データやAI兵器の音声の管理や画面の表示設定を変更することができます。,AI。がきこすでとにのまやるをゲタデムー中使兵器声変定更理用画示管表設誌雑面音,AI。がきこすでとにのまやるをゲタデムー中使兵器声変理用,定更画示管表設誌雑面音,71.79%,94.87%,58.97%,100.00%,0.150000,0.083333,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,0005EE2F,21,148,148,1,データ管理,タデー理管,タデー理,管,80.00%,100.00%,80.00%,100.00%,0.105263,0.010417,False,NOT_CANDIDATE,,JPN000E
LOOSE_OLANG,0005EE2F,22,154,154,1,広島弁バージョン,ジバョンー島広弁,バンー,ジョ島広弁,37.50%,75.00%,75.00%,100.00%,0.090909,0.010309,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,0005EE2F,23,172,172,1,関西弁バージョン,ジバョンー弁西関,バンー,ジョ弁西関,37.50%,62.50%,62.50%,100.00%,0.090909,0.010309,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,0005EE2F,24,190,190,1,名古屋弁バージョン,ジバョンー古名屋弁,バンー名,ジョ古屋弁,44.44%,77.78%,55.56%,100.00%,0.086957,0.013746,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,0005EE2F,25,208,208,1,荒川アンダーザブリッジ 第8巻,8アザジダッブリンー川巻第荒,ザダッブリンー,8アジ川巻第荒,50.00%,78.57%,71.43%,100.00%,0.071429,0.013514,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,0005EE2F,26,214,214,1,荒川アンダーザブリッジ 第6巻,6アザジダッブリンー川巻第荒,ザダッブリンー,6アジ川巻第荒,50.00%,78.57%,71.43%,100.00%,0.071429,0.013514,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,0005EE2F,27,220,220,1,ピューパ音声,パピュー声音,パュー声,ピ音,66.67%,100.00%,66.67%,100.00%,0.047619,0.010381,False,NOT_CANDIDATE,,JPN000E
LOOSE_OLANG,0005EE2F,28,226,226,1,コクーン音声,クコンー声音,クンー声,コ音,66.67%,100.00%,66.67%,100.00%,0.100000,0.010381,False,NOT_CANDIDATE,,JPN000E
LOOSE_OLANG,0005EE2F,29,232,232,1,クリサリス音声,クサスリ声音,クサスリ声,音,83.33%,100.00%,83.33%,100.00%,0.040000,0.006897,False,NOT_CANDIDATE,,JPN000E
LOOSE_OLANG,0005EE2F,30,238,238,1,バシリスク音声,クシスバリ声音,クシスバリ声,音,85.71%,100.00%,85.71%,100.00%,0.045455,0.013841,False,NOT_CANDIDATE,,JPN000E
LOOSE_OLANG,00225520,0,4,4,1,"決定：<I=DEC> キャンセル：<I=CAN>
ジャンプ：<I=MO_DEV_IT_*INFO_TOP_JAMP_0> 詳細：<I=MO_DEV_IT_*INFO_TOP_JAMP_1>",キジセプャルン定決細詳：,キセプャルン,ジ定決細詳：,50.00%,91.67%,50.00%,100.00%,0.037037,0.003367,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,00225520,1,10,10,1,"決定：<I=DEC> キャンセル：<I=CAN>
詳細：<I=MO_DEV_IT_*INFO_TOP>",キセャルン定決細詳：,キセャルン,定決細詳：,50.00%,90.00%,50.00%,100.00%,0.040000,0.003390,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,00225520,2,16,16,1,ビューア：<I=MO_DEV_IT_*INFO_MODEL>,アビュー：,ュー,アビ：,40.00%,100.00%,100.00%,100.00%,0.050000,0.003448,False,NOT_CANDIDATE,,
LOOSE_OLANG,00225520,3,22,22,1,"決定：<I=DEC> キャンセル：<I=CAN>
詳細：<I=MO_DEV_MECHA_*INFO_TOP>",キセャルン定決細詳：,キセャルン,定決細詳：,50.00%,90.00%,50.00%,100.00%,0.040000,0.003390,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,00225520,4,28,28,1,縮小：<I=MO_DEV_METAL_*INFO_HELP_MODEL_VIEW02>,小縮：,,小縮：,0.00%,66.67%,33.33%,100.00%,0.000000,0.000000,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,00225520,5,34,34,1,拡大：<I=MO_DEV_METAL_*INFO_HELP_MODEL_VIEW01>,大拡：,大,拡：,33.33%,100.00%,66.67%,100.00%,0.047619,0.003472,False,NOT_CANDIDATE,,JPN000E
LOOSE_OLANG,00225520,6,40,40,1,"決定：<I=DEC> キャンセル：<I=CAN>
ジャンプ：<I=MO_DEV_WP_*INFO_TOP_JAMP_0> 詳細：<I=MO_DEV_WP_*INFO_TOP_JAMP_1>",キジセプャルン定決細詳：,キセプャルン,ジ定決細詳：,50.00%,91.67%,50.00%,100.00%,0.037037,0.003367,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,00225520,7,46,46,1,"決定：<I=DEC> キャンセル：<I=CAN>
詳細：<I=MO_DEV_WP_*INFO_TOP>",キセャルン定決細詳：,キセャルン,定決細詳：,50.00%,90.00%,50.00%,100.00%,0.040000,0.003390,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,00225520,8,52,52,1,ビューア：<I=MO_DEV_WP_*INFO_MODEL>,アビュー：,ュー,アビ：,40.00%,100.00%,100.00%,100.00%,0.050000,0.003448,False,NOT_CANDIDATE,,
LOOSE_OLANG,00225520,9,58,58,1,縮小：<I=MO_MODEL_VIEWER_*VIEWER06_ASSIGN02>,小縮：,,小縮：,0.00%,66.67%,33.33%,100.00%,0.000000,0.000000,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,00225520,10,64,64,1,拡大：<I=MO_MODEL_VIEWER_*VIEWER06_ASSIGN01>,大拡：,大,拡：,33.33%,100.00%,66.67%,100.00%,0.047619,0.003472,False,NOT_CANDIDATE,,JPN000E
LOOSE_OLANG,00225520,11,70,70,1,縮小：<I=MO_MODEL_VIEWER_*VIEWER05_ASSIGN02>,小縮：,,小縮：,0.00%,66.67%,33.33%,100.00%,0.000000,0.000000,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,00225520,12,76,76,1,拡大：<I=MO_MODEL_VIEWER_*VIEWER05_ASSIGN01>,大拡：,大,拡：,33.33%,100.00%,66.67%,100.00%,0.047619,0.003472,False,NOT_CANDIDATE,,JPN000E
LOOSE_OLANG,00225520,13,82,82,1,縮小：<I=MO_MODEL_VIEWER_*VIEWER04_ASSIGN02>,小縮：,,小縮：,0.00%,66.67%,33.33%,100.00%,0.000000,0.000000,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,00225520,14,88,88,1,拡大：<I=MO_MODEL_VIEWER_*VIEWER04_ASSIGN01>,大拡：,大,拡：,33.33%,100.00%,66.67%,100.00%,0.047619,0.003472,False,NOT_CANDIDATE,,JPN000E
LOOSE_OLANG,00225520,15,94,94,1,縮小：<I=MO_MODEL_VIEWER_*VIEWER02_ASSIGN02>,小縮：,,小縮：,0.00%,66.67%,33.33%,100.00%,0.000000,0.000000,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,00225520,16,100,100,1,拡大：<I=MO_MODEL_VIEWER_*VIEWER02_ASSIGN01>,大拡：,大,拡：,33.33%,100.00%,66.67%,100.00%,0.047619,0.003472,False,NOT_CANDIDATE,,JPN000E
LOOSE_OLANG,00225520,17,106,106,1,縮小：<I=MO_MODEL_VIEWER_*VIEWER01_ASSIGN02>,小縮：,,小縮：,0.00%,66.67%,33.33%,100.00%,0.000000,0.000000,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,00225520,18,112,112,1,拡大：<I=MO_MODEL_VIEWER_*VIEWER01_ASSIGN01>,大拡：,大,拡：,33.33%,100.00%,66.67%,100.00%,0.047619,0.003472,False,NOT_CANDIDATE,,JPN000E
LOOSE_OLANG,00225520,19,118,118,1,縮小：<I=MO_MODEL_VIEWER_*HELP_CONTENT2>,小縮：,,小縮：,0.00%,66.67%,33.33%,100.00%,0.000000,0.000000,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,00225520,20,124,124,1,拡大：<I=MO_MODEL_VIEWER_*HELP_CONTENT1>,大拡：,大,拡：,33.33%,100.00%,66.67%,100.00%,0.047619,0.003472,False,NOT_CANDIDATE,,JPN000E
LOOSE_OLANG,00225520,21,130,130,1,縮小：<I=MO_MO_STATUS_*HELP_CONTENT2>,小縮：,,小縮：,0.00%,66.67%,33.33%,100.00%,0.000000,0.000000,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,00225520,22,136,136,1,拡大：<I=MO_MO_STATUS_*HELP_CONTENT1>,大拡：,大,拡：,33.33%,100.00%,66.67%,100.00%,0.047619,0.003472,False,NOT_CANDIDATE,,JPN000E
LOOSE_OLANG,00225520,23,142,142,1,【RC2 25/02/18】キーボード用テキスト,/01258CR【】キステトドボー用,012CRキステトボー用,/58【】ド,66.67%,100.00%,88.89%,100.00%,0.086957,0.027027,False,NOT_CANDIDATE,,JPN000E
LOOSE_OLANG,00225520,24,148,148,1,ビューア：<I=MO_STAFF_*INFO_DETAIL_VIEWER_0>　スキル説明：<I=MO_STAFF_*INFO_DETAIL_VIEWER_1>,アキスビュルー明説：,キスュルー明,アビ説：,60.00%,100.00%,70.00%,100.00%,0.040000,0.010239,False,NOT_CANDIDATE,,JPN000E
LOOSE_OLANG,00225520,25,154,154,1,"トレード参加者を待っています。

Xbox LIVE パーティー セッションへの招待：<I=MO_TRADE_EXE_*INFO_WAIT_CLIENT_PARTY>",EILVXbox。いすってのへまをィシセッテトドパョレンー加参待招者：,EILbo。いすってのまをィシセッテトパレンー者,VXxへドョ加参待招：,68.57%,94.29%,80.00%,100.00%,0.129630,0.049020,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,00225520,26,160,160,1,"トレード参加者を待っています。

フレンド招待：<I=MO_TRADE_EXE_*INFO_WAIT_CLIENT_INVITE>",。いすってまをトドフレンー加参待招者：,。いすってまをトレンー者,ドフ加参待招：,63.16%,89.47%,78.95%,100.00%,0.156250,0.033898,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,00225520,27,166,166;172,2,ミュート：<I=OPTION_MUTE>,トミュー：,トュー,ミ：,60.00%,100.00%,100.00%,100.00%,0.050000,0.003448,False,NOT_CANDIDATE,,
LOOSE_OLANG,00225520,28,178,178,1,PRESS <I=VSOPS_START> KEY,EKPRSY,EKPRS,Y,83.33%,100.00%,100.00%,100.00%,0.040000,0.003436,False,NOT_CANDIDATE,,
LOOSE_OLANG,00225520,29,184,184,1,記憶板抜き取り:<I=aipod_menu_*AIPOD_RSRC_IDX_KEYHELP>,:きり取憶抜板記,:きり抜記,取憶板,62.50%,62.50%,50.00%,100.00%,0.055556,0.010309,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,00225520,30,190,190,1,"戻る ：<I=CAN>
装備を外す ：<I=charaedit_lang_*suit_equip_help>",するを備外戻装：,するを戻,備外装：,50.00%,87.50%,62.50%,100.00%,0.085714,0.010309,False,NOT_CANDIDATE,,JPN0007;JPN000E
LOOSE_OLANG,00225520,31,196,196,1,"サイズの大きなダンボール箱。二人くらいは
入れそう。装備品ウインドウを開き、選択した
状態で<I=item_exp_IT_EQ_LOVE_CBOARD_R1>を押す（“DROP”する）と設置。",DOPR“”、。いうきくしすそたでとなのはらるれをイウサズダドボルンー二人備入品大態択押状箱置装設選開（）,DOPR“”、。いうきくしすそたでとなのはらるれをイサダボルンー人大態択状選開,ウズド二備入品押箱置装設（）,73.58%,94.34%,79.25%,100.00%,0.194805,0.090032,False,NOT_CANDIDATE,,JPN0007;JPN000E
