source,container,stream_index,stream_offset,next_text_stream_offset,distance_to_next_text_stream,stream_probe_size,parsed_extent,valid_data_overlaps_next_stream,block_index,block_offset_in_stream,block_file_offset,block_total_size,block_end_file_offset,field_04_hex,field_08_hex,version,relative_value,size_minus_four,field_1c_hex,offset_table_file_offset,text_base_file_offset,text_capacity,briefing_id,translation_unit_id,logical_ids_json,identifier_status,text_index,text_relative_offset,text_file_offset,terminator_file_offset,terminator_present,jpn_text,jpn_control_tokens,jpn_utf8_bytes,parse_status,parse_error,cn_text,lane,file_id,mlg_cn_reference,mlg_cn_reference_variants,eng_reference,eng_reference_variants,reference_status,reference_method,reference_reason,eng_source_rows_json,alignment_shape
JPN,0076531D,51,0x34000,0x35000,4096,65536,5004,YES,2,0xC20,0x34C20,1892,0x3538C,0xFFFFFFFF,0xFFFFFFFF,20,124,1888,0x00000000,0x34C40,0x34CA8,1764,,STREAM_034000_BLOCK_0C20,[],NONE,15,1069,0x350D5,0x350DF,YES,"なに。
",[],10,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_034C20,,[],,[],NO_RELIABLE_AUX_REFERENCE,UNMAPPED_JPN_ONLY_OR_LOW_CONFIDENCE,JPN is authoritative; no ENG/MLG-CN auxiliary reference passed the semantic/context alignment threshold.,[],
JPN,0076531D,51,0x34000,0x35000,4096,65536,5004,YES,2,0xC20,0x34C20,1892,0x3538C,0xFFFFFFFF,0xFFFFFFFF,20,124,1888,0x00000000,0x34C40,0x34CA8,1764,,STREAM_034000_BLOCK_0C20,[],NONE,16,1080,0x350E0,0x35123,YES,"いいか、仲間の前では決してそんな声を出すな。
",[],67,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_034C20,,[],,[],NO_RELIABLE_AUX_REFERENCE,UNMAPPED_JPN_ONLY_OR_LOW_CONFIDENCE,JPN is authoritative; no ENG/MLG-CN auxiliary reference passed the semantic/context alignment threshold.,[],
JPN,0076531D,51,0x34000,0x35000,4096,65536,5004,YES,2,0xC20,0x34C20,1892,0x3538C,0xFFFFFFFF,0xFFFFFFFF,20,124,1888,0x00000000,0x34C40,0x34CA8,1764,,STREAM_034000_BLOCK_0C20,[],NONE,17,1148,0x35124,0x3512E,YES,"…え。
",[],10,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_034C20,,[],,[],NO_RELIABLE_AUX_REFERENCE,UNMAPPED_JPN_ONLY_OR_LOW_CONFIDENCE,JPN is authoritative; no ENG/MLG-CN auxiliary reference passed the semantic/context alignment threshold.,[],
JPN,0076531D,51,0x34000,0x35000,4096,65536,5004,YES,2,0xC20,0x34C20,1892,0x3538C,0xFFFFFFFF,0xFFFFFFFF,20,124,1888,0x00000000,0x34C40,0x34CA8,1764,,STREAM_034000_BLOCK_0C20,[],NONE,18,1159,0x3512F,0x35197,YES,"お前はリーダーだ。リーダーは常に真っ直ぐに立っていな
ければならない。
",[],104,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_034C20,,[],,[],NO_RELIABLE_AUX_REFERENCE,UNMAPPED_JPN_ONLY_OR_LOW_CONFIDENCE,JPN is authoritative; no ENG/MLG-CN auxiliary reference passed the semantic/context alignment threshold.,[],
JPN,0076531D,51,0x34000,0x35000,4096,65536,5004,YES,2,0xC20,0x34C20,1892,0x3538C,0xFFFFFFFF,0xFFFFFFFF,20,124,1888,0x00000000,0x34C40,0x34CA8,1764,,STREAM_034000_BLOCK_0C20,[],NONE,19,1264,0x35198,0x35215,YES,"たとえどんな苦悩を抱えていようが、不安や恐怖に押しつ
ぶされそうになっていようがだ。
",[],125,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_034C20,,[],,[],NO_RELIABLE_AUX_REFERENCE,UNMAPPED_JPN_ONLY_OR_LOW_CONFIDENCE,JPN is authoritative; no ENG/MLG-CN auxiliary reference passed the semantic/context alignment threshold.,[],
JPN,0076531D,51,0x34000,0x35000,4096,65536,5004,YES,2,0xC20,0x34C20,1892,0x3538C,0xFFFFFFFF,0xFFFFFFFF,20,124,1888,0x00000000,0x34C40,0x34CA8,1764,,STREAM_034000_BLOCK_0C20,[],NONE,20,1390,0x35216,0x35281,YES,"仲間や部下に盤石の安堵感を与える。それがリーダーのつ
とめだ。忘れるな。
",[],107,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_034C20,,[],,[],NO_RELIABLE_AUX_REFERENCE,UNMAPPED_JPN_ONLY_OR_LOW_CONFIDENCE,JPN is authoritative; no ENG/MLG-CN auxiliary reference passed the semantic/context alignment threshold.,[],
JPN,0076531D,51,0x34000,0x35000,4096,65536,5004,YES,2,0xC20,0x34C20,1892,0x3538C,0xFFFFFFFF,0xFFFFFFFF,20,124,1888,0x00000000,0x34C40,0x34CA8,1764,,STREAM_034000_BLOCK_0C20,[],NONE,21,1498,0x35282,0x35295,YES,"…スネーク。
",[],19,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_034C20,,[],,[],NO_RELIABLE_AUX_REFERENCE,UNMAPPED_JPN_ONLY_OR_LOW_CONFIDENCE,JPN is authoritative; no ENG/MLG-CN auxiliary reference passed the semantic/context alignment threshold.,[],
JPN,0076531D,51,0x34000,0x35000,4096,65536,5004,YES,2,0xC20,0x34C20,1892,0x3538C,0xFFFFFFFF,0xFFFFFFFF,20,124,1888,0x00000000,0x34C40,0x34CA8,1764,,STREAM_034000_BLOCK_0C20,[],NONE,22,1518,0x35296,0x352F5,YES,"なぐさめが欲しければ教会へ行け。俺からこれ以上言うこ
とはない。
",[],95,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_034C20,,[],,[],NO_RELIABLE_AUX_REFERENCE,UNMAPPED_JPN_ONLY_OR_LOW_CONFIDENCE,JPN is authoritative; no ENG/MLG-CN auxiliary reference passed the semantic/context alignment threshold.,[],
JPN,0076531D,51,0x34000,0x35000,4096,65536,5004,YES,2,0xC20,0x34C20,1892,0x3538C,0xFFFFFFFF,0xFFFFFFFF,20,124,1888,0x00000000,0x34C40,0x34CA8,1764,,STREAM_034000_BLOCK_0C20,[],NONE,23,1614,0x352F6,0x35345,YES,"そうね。ごめんなさい。あたし、しっかりしなくちゃね。
",[],79,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_034C20,,[],,[],NO_RELIABLE_AUX_REFERENCE,UNMAPPED_JPN_ONLY_OR_LOW_CONFIDENCE,JPN is authoritative; no ENG/MLG-CN auxiliary reference passed the semantic/context alignment threshold.,[],
JPN,0076531D,51,0x34000,0x35000,4096,65536,5004,YES,2,0xC20,0x34C20,1892,0x3538C,0xFFFFFFFF,0xFFFFFFFF,20,124,1888,0x00000000,0x34C40,0x34CA8,1764,,STREAM_034000_BLOCK_0C20,[],NONE,24,1694,0x35346,0x35368,YES,"ああ。お前ならやれる。
",[],34,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_034C20,,[],,[],NO_RELIABLE_AUX_REFERENCE,UNMAPPED_JPN_ONLY_OR_LOW_CONFIDENCE,JPN is authoritative; no ENG/MLG-CN auxiliary reference passed the semantic/context alignment threshold.,[],
JPN,0076531D,51,0x34000,0x35000,4096,65536,5004,YES,2,0xC20,0x34C20,1892,0x3538C,0xFFFFFFFF,0xFFFFFFFF,20,124,1888,0x00000000,0x34C40,0x34CA8,1764,,STREAM_034000_BLOCK_0C20,[],NONE,25,1729,0x35369,0x3538B,YES,"ありがとう、スネーク。
",[],34,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_034C20,,[],,[],NO_RELIABLE_AUX_REFERENCE,UNMAPPED_JPN_ONLY_OR_LOW_CONFIDENCE,JPN is authoritative; no ENG/MLG-CN auxiliary reference passed the semantic/context alignment threshold.,[],
JPN,0076531D,52,0x35000,0x36000,4096,65536,4508,YES,0,0x660,0x35660,1148,0x35AE4,0xFFFFFFFF,0xFFFFFFFF,20,68,1144,0x00000000,0x35680,0x356B0,1076,,STREAM_035000_BLOCK_0660,[],NONE,0,0,0x356B0,0x35726,YES,"<R=祖国,ニカラグア>の土地は、あたし達のものであって、あたし達のもの
ではないの。
","[""<R=祖国,ニカラグア>""]",118,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_035660,"我们国家的土地属于我们，
却又不属于我们。","[""我们国家的土地属于我们，\n却又不属于我们。""]","The land in our country belongs to us, and yet it
doesn't belong to us.
","[""The land in our country belongs to us, and yet it\ndoesn't belong to us.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x35660; ENG blocks=0xC62D0; ENG source rows=0xC62D0#0; block_semantic_score=0.177783.,"[""0xC62D0#0""]",1:1
JPN,0076531D,52,0x35000,0x36000,4096,65536,4508,YES,0,0x660,0x35660,1148,0x35AE4,0xFFFFFFFF,0xFFFFFFFF,20,68,1144,0x00000000,0x35680,0x356B0,1076,,STREAM_035000_BLOCK_0660,[],NONE,1,119,0x35727,0x3573D,YES,"どういう事だ。
",[],22,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_035660,怎么说？,"[""怎么说？""]","How so?
","[""How so?\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x35660; ENG blocks=0xC62D0; ENG source rows=0xC62D0#1; block_semantic_score=0.177783.,"[""0xC62D0#1""]",1:1
JPN,0076531D,52,0x35000,0x36000,4096,65536,4508,YES,0,0x660,0x35660,1148,0x35AE4,0xFFFFFFFF,0xFFFFFFFF,20,68,1144,0x00000000,0x35680,0x356B0,1076,,STREAM_035000_BLOCK_0660,[],NONE,2,142,0x3573E,0x357D5,YES,"海沿いはバナナ園だらけ。山側はコーヒー畑ばかり。まあ、
<R=この辺,コスタリカ>もあまり変わらないけどね。
","[""<R=この辺,コスタリカ>""]",151,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_035660,沿海一带全是香蕉园，山区则是咖啡。,"[""沿海一带全是香蕉园，山区则是咖啡。""]","Along the coast, it is all banana groves. And in the
mountains, it is coffee.
","[""Along the coast, it is all banana groves. And in the\nmountains, it is coffee.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x35660; ENG blocks=0xC62D0; ENG source rows=0xC62D0#2; block_semantic_score=0.177783.,"[""0xC62D0#2""]",1:1
JPN,0076531D,52,0x35000,0x36000,4096,65536,4508,YES,0,0x660,0x35660,1148,0x35AE4,0xFFFFFFFF,0xFFFFFFFF,20,68,1144,0x00000000,0x35680,0x356B0,1076,,STREAM_035000_BLOCK_0660,[],NONE,3,294,0x357D6,0x357F8,YES,"プランテーションだな。
",[],34,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_035660,种植园…,"[""种植园…""]","Plantations...
","[""Plantations...\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x35660; ENG blocks=0xC62D0; ENG source rows=0xC62D0#4; block_semantic_score=0.177783.,"[""0xC62D0#4""]",1:1
JPN,0076531D,52,0x35000,0x36000,4096,65536,4508,YES,0,0x660,0x35660,1148,0x35AE4,0xFFFFFFFF,0xFFFFFFFF,20,68,1144,0x00000000,0x35680,0x356B0,1076,,STREAM_035000_BLOCK_0660,[],NONE,4,329,0x357F9,0x3589E,YES,"採れたバナナやコーヒーのほとんどは、輸出に回される。
代金は地主が独占して、農民にはわずかなお金しか残らな
い。
",[],165,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_035660,"几乎所有的香蕉和咖啡都
作为出口商品售出了。地主们把钱都装进自己口袋，
留给农民的钱少得可怜。","[""几乎所有的香蕉和咖啡都\n作为出口商品售出了。地主们把钱都装进自己口袋，\n留给农民的钱少得可怜。""]","Almost all the bananas and coffee are sold as
exports.
The landlords keep the money for themselves,
leaving precious little to the farmers.
","[""Almost all the bananas and coffee are sold as\nexports.\nThe landlords keep the money for themselves,\nleaving precious little to the farmers.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,"JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:2; JPN blocks=0x35660; ENG blocks=0xC62D0,0xC62D0; ENG source rows=0xC62D0#5,0xC62D0#6; block_semantic_score=0.177783.","[""0xC62D0#5"", ""0xC62D0#6""]",1:2
JPN,0076531D,52,0x35000,0x36000,4096,65536,4508,YES,0,0x660,0x35660,1148,0x35AE4,0xFFFFFFFF,0xFFFFFFFF,20,68,1144,0x00000000,0x35680,0x356B0,1076,,STREAM_035000_BLOCK_0660,[],NONE,5,495,0x3589F,0x358E7,YES,"しかも、一番の大地主は<R=蛙,ソモサ>一族ときてる。
","[""<R=蛙,ソモサ>""]",72,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_035660,"更糟的是，国内最大的地主
是索摩查和他的家族。","[""更糟的是，国内最大的地主\n是索摩查和他的家族。""]","Worse, the biggest landowners in the country are
Somoza and his family.
","[""Worse, the biggest landowners in the country are\nSomoza and his family.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x35660; ENG blocks=0xC62D0; ENG source rows=0xC62D0#7; block_semantic_score=0.177783.,"[""0xC62D0#7""]",1:1
JPN,0076531D,52,0x35000,0x36000,4096,65536,4508,YES,0,0x660,0x35660,1148,0x35AE4,0xFFFFFFFF,0xFFFFFFFF,20,68,1144,0x00000000,0x35680,0x356B0,1076,,STREAM_035000_BLOCK_0660,[],NONE,6,568,0x358E8,0x35907,YES,"だが、外貨は稼げる。
",[],31,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_035660,但这样好歹能换来外汇…,"[""但这样好歹能换来外汇…""]","But it does bring in foreign currency...
","[""But it does bring in foreign currency...\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x35660; ENG blocks=0xC62D0; ENG source rows=0xC62D0#8; block_semantic_score=0.177783.,"[""0xC62D0#8""]",1:1
JPN,0076531D,52,0x35000,0x36000,4096,65536,4508,YES,0,0x660,0x35660,1148,0x35AE4,0xFFFFFFFF,0xFFFFFFFF,20,68,1144,0x00000000,0x35680,0x356B0,1076,,STREAM_035000_BLOCK_0660,[],NONE,7,600,0x35908,0x35982,YES,"バナナの場合は、それすら怪しい。バナナ園を持ってるの
が、アメリカの会社だからね。
",[],122,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_035660,"连外汇我都怀疑，至少香蕉是这样。
那些种植园是美国公司拥有的。","[""连外汇我都怀疑，至少香蕉是这样。\n那些种植园是美国公司拥有的。""]","I doubt even that, at least for bananas. The
plantations are owned by American corporations.
","[""I doubt even that, at least for bananas. The\nplantations are owned by American corporations.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x35660; ENG blocks=0xC62D0; ENG source rows=0xC62D0#9; block_semantic_score=0.177783.,"[""0xC62D0#9""]",1:1
JPN,0076531D,52,0x35000,0x36000,4096,65536,4508,YES,0,0x660,0x35660,1148,0x35AE4,0xFFFFFFFF,0xFFFFFFFF,20,68,1144,0x00000000,0x35680,0x356B0,1076,,STREAM_035000_BLOCK_0660,[],NONE,8,723,0x35983,0x359EB,YES,"園内の工場でバナナを加工して、そのまま専用の港からア
メリカへ輸出…。
",[],104,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_035660,"香蕉在种植园里的工厂加工，
然后从私人港口出口到美国…","[""香蕉在种植园里的工厂加工，\n然后从私人港口出口到美国…""]","The bananas are processed in factories on the
plantations and exported to America from private
ports...
","[""The bananas are processed in factories on the\nplantations and exported to America from private\nports...\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x35660; ENG blocks=0xC62D0; ENG source rows=0xC62D0#10; block_semantic_score=0.177783.,"[""0xC62D0#10""]",1:1
JPN,0076531D,52,0x35000,0x36000,4096,65536,4508,YES,0,0x660,0x35660,1148,0x35AE4,0xFFFFFFFF,0xFFFFFFFF,20,68,1144,0x00000000,0x35680,0x356B0,1076,,STREAM_035000_BLOCK_0660,[],NONE,9,828,0x359EC,0x35A32,YES,"海沿いにアメリカの飛び地があるみたいなものよ。
",[],70,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_035660,"简直就像尼加拉瓜沿海
圈出了一个个美国飞地。","[""简直就像尼加拉瓜沿海\n圈出了一个个美国飞地。""]","It's like having little American enclaves along the
coast of Nicaragua.
","[""It's like having little American enclaves along the\ncoast of Nicaragua.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x35660; ENG blocks=0xC62D0; ENG source rows=0xC62D0#11; block_semantic_score=0.177783.,"[""0xC62D0#11""]",1:1
JPN,0076531D,52,0x35000,0x36000,4096,65536,4508,YES,0,0x660,0x35660,1148,0x35AE4,0xFFFFFFFF,0xFFFFFFFF,20,68,1144,0x00000000,0x35680,0x356B0,1076,,STREAM_035000_BLOCK_0660,[],NONE,10,899,0x35A33,0x35A70,YES,"だが、農民はそこへ働きに行くしかない…。
",[],61,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_035660,可农民们别无选择，只能去那里干活…,"[""可农民们别无选择，只能去那里干活…""]","But the farmers have no choice but to go work
there...
","[""But the farmers have no choice but to go work\nthere...\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x35660; ENG blocks=0xC62D0; ENG source rows=0xC62D0#12; block_semantic_score=0.177783.,"[""0xC62D0#12""]",1:1
JPN,0076531D,52,0x35000,0x36000,4096,65536,4508,YES,0,0x660,0x35660,1148,0x35AE4,0xFFFFFFFF,0xFFFFFFFF,20,68,1144,0x00000000,0x35680,0x356B0,1076,,STREAM_035000_BLOCK_0660,[],NONE,11,961,0x35A71,0x35AE2,YES,"馬鹿げてる。自分達の土地を取り戻さなきゃ。それもあた
し達の目標の一つなの。
",[],113,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_035660,真是荒谬！人民必须夺回自己的土地！这也是我们为之奋斗的目标之一。,"[""真是荒谬！人民必须夺回自己的土地！这也是我们为之奋斗的目标之一。""]","Es ridículo! The people have to take their land
back.
It is one of the things we're fighting for.
","[""Es ridículo! The people have to take their land\nback.\nIt is one of the things we're fighting for.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,"JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:2; JPN blocks=0x35660; ENG blocks=0xC62D0,0xC62D0; ENG source rows=0xC62D0#13,0xC62D0#14; block_semantic_score=0.177783.","[""0xC62D0#13"", ""0xC62D0#14""]",1:2
JPN,0076531D,52,0x35000,0x36000,4096,65536,4508,YES,1,0xC60,0x35C60,1332,0x3619C,0xFFFFFFFF,0xFFFFFFFF,20,68,1328,0x00000000,0x35C80,0x35CB0,1260,,STREAM_035000_BLOCK_0C60,[],NONE,0,0,0x35CB0,0x35CFC,YES,"親父さんがKGBと手を組んだこと…いつから気付いてた？
",[],76,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_035C60,"告诉我…你是什么时候确切发现你
父亲在为克格勃(KGB)工作的？","[""告诉我…你是什么时候确切发现你\n父亲在为克格勃(KGB)工作的？""]","Tell me... when exactly did you realize your dad
was working with the KGB?
","[""Tell me... when exactly did you realize your dad\nwas working with the KGB?\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x35C60; ENG blocks=0xC6890; ENG source rows=0xC6890#0; block_semantic_score=0.158961.,"[""0xC6890#0""]",1:1
JPN,0076531D,52,0x35000,0x36000,4096,65536,4508,YES,1,0xC60,0x35C60,1332,0x3619C,0xFFFFFFFF,0xFFFFFFFF,20,68,1328,0x00000000,0x35C80,0x35CB0,1260,,STREAM_035000_BLOCK_0C60,[],NONE,1,77,0x35CFD,0x35DA8,YES,"半年程前よ。それまでは豆しか食べられなかったのが、急
に卵や小麦が届けられるようになってね。弾も不足しなく
なった。
",[],171,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_035C60,"大约六个月前。在那之前，
我们只能靠豆子果腹。然后突然之间，
我们开始吃到鸡蛋和面粉了。
子弹短缺的问题也一下子消失了。","[""大约六个月前。在那之前，\n我们只能靠豆子果腹。然后突然之间，\n我们开始吃到鸡蛋和面粉了。\n子弹短缺的问题也一下子消失了。""]","About six months ago. Up until then, we only had
beans to eat.
And then suddenly we started to get eggs and
flour. Our bullet shortage simply disappeared.
","[""About six months ago. Up until then, we only had\nbeans to eat.\nAnd then suddenly we started to get eggs and\nflour. Our bullet shortage simply disappeared.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,"JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:2; JPN blocks=0x35C60; ENG blocks=0xC6890,0xC6890; ENG source rows=0xC6890#1,0xC6890#2; block_semantic_score=0.158961.","[""0xC6890#1"", ""0xC6890#2""]",1:2
JPN,0076531D,52,0x35000,0x36000,4096,65536,4508,YES,1,0xC60,0x35C60,1332,0x3619C,0xFFFFFFFF,0xFFFFFFFF,20,68,1328,0x00000000,0x35C80,0x35CB0,1260,,STREAM_035000_BLOCK_0C60,[],NONE,2,249,0x35DA9,0x35DEB,YES,"<R=麻薬,コカイン>は、どうやって手に入れてた。
","[""<R=麻薬,コカイン>""]",66,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_035C60,可卡因他是怎么弄到的？,"[""可卡因他是怎么弄到的？""]","How'd he get the cocaine?
","[""How'd he get the cocaine?\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x35C60; ENG blocks=0xC6890; ENG source rows=0xC6890#3; block_semantic_score=0.158961.,"[""0xC6890#3""]",1:1
JPN,0076531D,52,0x35000,0x36000,4096,65536,4508,YES,1,0xC60,0x35C60,1332,0x3619C,0xFFFFFFFF,0xFFFFFFFF,20,68,1328,0x00000000,0x35C80,0x35CB0,1260,,STREAM_035000_BLOCK_0C60,[],NONE,3,316,0x35DEC,0x35E48,YES,"KGBに聞いて。ここでやってたのは、コカインの精製だけ
だと思う。
",[],92,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_035C60,"这你得去问克格勃(KGB)。
我们在这里只管加工。","[""这你得去问克格勃(KGB)。\n我们在这里只管加工。""]","Ask the KGB. All we did here was process it.
","[""Ask the KGB. All we did here was process it.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x35C60; ENG blocks=0xC6890; ENG source rows=0xC6890#4; block_semantic_score=0.158961.,"[""0xC6890#4""]",1:1
JPN,0076531D,52,0x35000,0x36000,4096,65536,4508,YES,1,0xC60,0x35C60,1332,0x3619C,0xFFFFFFFF,0xFFFFFFFF,20,68,1328,0x00000000,0x35C80,0x35CB0,1260,,STREAM_035000_BLOCK_0C60,[],NONE,4,409,0x35E49,0x35EDE,YES,"このあたりでもコカの木は育つけど、原料のほとんどは、
コロンビアやボリビアあたりから仕入れてたはず。
",[],149,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_035C60,"这里也种古柯，但据我所知，我们用的货几乎
都来自哥伦比亚和玻利维亚。","[""这里也种古柯，但据我所知，我们用的货几乎\n都来自哥伦比亚和玻利维亚。""]","Coca plants grow here, too,
but to my knowledge almost all of the stuff we
used came from Colombia and Bolivia.
","[""Coca plants grow here, too,\nbut to my knowledge almost all of the stuff we\nused came from Colombia and Bolivia.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,"JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:2; JPN blocks=0x35C60; ENG blocks=0xC6890,0xC6890; ENG source rows=0xC6890#5,0xC6890#6; block_semantic_score=0.158961.","[""0xC6890#5"", ""0xC6890#6""]",1:2
